GND;VDBO_source;author_full;author_simple;length
118829424;Killy_1;Bartholinus, Riccardus, Beiname Perusinus, eigentl.: Riccardo Bartolini;Bartholinus, Riccardus;920.0
116075309;Killy_1;Bartock, Willi;Bartock, Willi;224.0
12172266X;Killy_1;Bartsch, Kurt;Bartsch, Kurt;391.0
118652931;Killy_1;Bartsch, Rudolf Hans;Bartsch, Rudolf Hans;281.0
134242920;Killy_1;Bartus, Jutta;Bartus, Jutta;343.0
117767778;Killy_1;Bartuschek, Helmut;Bartuschek, Helmut;248.0
130422967;Killy_1;Barzaeus, Johannes, eigentl.: J. Bärtschi;Barzaeus, Johannes;472.0
118653377;Killy_1;Basedow, Johann Bernhard, auch: Johan Berend Bassedau (bis 1748), Bernhard von Nordalbingien;Basedow, Johann Bernhard;1325.0
116076747;Killy_1;Basil, Otto, auch: Markus Hörmann, Camill Schmall;Basil, Otto;496.0
118507036;Killy_1;Basilius Valentinus;Basilius Valentinus;1127.0
117750794;Killy_1;Bassewitz, Gerdt von, eigentl.: Gerdt Bernhard von Bassewitz-Hohenluckow;Bassewitz, Gerdt von;270.0
110792157;Killy_1;Batberger, Reinhold;Batberger, Reinhold;449.0
119466848;Killy_1;Batsányi, Bacsányi, Gabriele (Anna Maria Elisabeth Christine), geb. von Baumberg;Batsányi, Gabriele;454.0
119434512;Killy_1;Batsányi, Bacsányi, János (Johann);Batsányi, János;572.0
118507206;Killy_1;Baudissin, Wolf Heinrich (Friedrich Karl) Graf von;Baudissin, Wolf Heinrich von;546.0
141349123;Killy_1;Bauer, Bruno;Bauer, Bruno;808.0
115741682;Killy_1;Bauer, Christoph;Bauer, Christoph;305.0
118507303;Killy_1;Bauer, Josef Martin;Bauer, Josef Martin;407.0
11850732X;Killy_1;Bauer, Ludwig Amandus;Bauer, Ludwig Amandus;410.0
118507362;Killy_1;Bauer, Walter;Bauer, Walter;540.0
118507397;Killy_1;Bauer, Wolfgang;Bauer, Wolfgang;1174.0
118507400;Killy_1;Bauernfeld, Eduard von, auch: Rusticocampius, Feld;Bauernfeld, Eduard von;744.0
;Killy_1;;‘Bauernhochzeit’;490.0
128366974;Killy_1;Bauersima, Igor;Bauersima, Igor;345.0
11884962X;Killy_1;Bauhin, Bauhinus, Caspar (Gaspard);Bauhin, Caspar;817.0
100027385;Killy_1;Bauhin, Bauhinus, Johann (Jean);Bauhin, Johann;820.0
1094710121;Killy_1;Baum, Oskar;Baum, Oskar;370.0
118653830;Killy_1;Baum, Vicki;Baum, Vicki;629.0
11882404X;Killy_1;Baumann, Hans;Baumann, Hans;517.0
118653857;Killy_1;Baumbach, Rudolf, auch: Paul Bach;Baumbach, Rudolf;738.0
118507591;Killy_1;Baumgart, Reinhard;Baumgart, Reinhard;697.0
118507605;Killy_1;Baumgarten, Alexander Gottlieb;Baumgarten, Alexander Gottlieb;3102.0
189549025;Killy_1;Baumgarten, Hermann (Carl August Ludwig);Baumgarten, Hermann;373.0
118653938;Killy_1;Baumgarten, Siegmund Jacob;Baumgarten, Siegmund Jacob;1149.0
131910892;Killy_1;Baur, Margrit;Baur, Margrit;419.0
115444092;Killy_1;Bayer, Ingeborg;Bayer, Ingeborg;327.0
118507753;Killy_1;Bayer, Konrad;Bayer, Konrad;1209.0
118156470;Killy_1;Bayer, Thommie, bürgerl.: Thomas Bayer-Heer;Bayer, Thommie;377.0
120992345;Killy_1;Bayr, Rudolf;Bayr, Rudolf;377.0
118507893;Killy_1;Bebel, (Ferdinand) August;Bebel, August;941.0
118654233;Killy_1;Bebel, Heinrich;Bebel, Heinrich;1753.0
12290141X;Killy_1;Becan, Becanus, Martin, auch: Verbeek, Van der Beek, eigentl.: Schellekens;Becan, Martin;478.0
142483435;Killy_1;Beccau, Joachim;Beccau, Joachim;885.0
118507923;Killy_1;Becher, Johann Joachim;Becher, Johann Joachim;1656.0
118507931;Killy_1;Becher, Johannes R(obert);Becher, Johannes R.;1672.0
118507958;Killy_1;Becher, Ulrich;Becher, Ulrich;903.0
118654292;Killy_1;Bechstein, Ludwig, auch: C. Bechstein, eigentl.: Louis Clairant Hubert B.;Bechstein, Ludwig;1826.0
116101075;Killy_1;Beck, (Christian) Friedrich;Beck, Friedrich;272.0
121564703;Killy_1;Beck, Heinrich;Beck, Heinrich;268.0
118657836;Killy_1;Beck, Karl Isidor;Beck, Karl Isidor;612.0
118850067;Killy_1;Becker, August;Becker, August;341.0
124073921;Killy_1;Becker, Cornelius;Becker, Cornelius;490.0
131817655;Killy_1;Becker, Johann Nikolaus, auch: Apollonius von Beilstein;Becker, Johann Nikolaus;468.0
118508091;Killy_1;Becker, Jürgen;Becker, Jürgen;1304.0
118829742;Killy_1;Becker, Jurek, eigentl.: Jerzy Bekker, Beker, bzw. Georg Becker, auch: Georg Nikolaus;Becker, Jurek;2465.0
116104872;Killy_1;Becker, Nikolaus;Becker, Nikolaus;402.0
1036442357;Killy_1;Becker, Reinhard Paul;Becker, Reinhard Paul;241.0
118508121;Killy_1;Becker, Rudolph Zacharias;Becker, Rudolph Zacharias;1049.0
115365702;Killy_1;Becker, Thorsten;Becker, Thorsten;289.0
108971821;Killy_1;Becker, Uli;Becker, Uli;436.0
115833706;Killy_1;Becker, Wilhelm Gottlieb;Becker, Wilhelm Gottlieb;983.0
102488134;Killy_1;Beckh, Beck, Bekh, Bekkh, Johann Joseph;Beckh, Johann Joseph;1020.0
1050883675;Killy_1;Beckmann, Friedrich;Beckmann, Friedrich;242.0
118508253;Killy_1;Beer, Behr, Bär, Bähr, Johann, auch: Jan Rebhu, Hanß-guck-in-die-Welt, Wolffgang von Willenhag, Ein lebendiger Mensch, Der Neue Ehemann, Franciscus Sambelle, Franciscus à Claustro, Antonius Caminerus, Amandus à Bratimero, Zendorius à Zendorio, Der junge Simplicissimus, Ursus, Alamodus Pickelhäring, Expertus Rupertus, Ländler, Amandus de Amanto, Florianus de Francomonte,;Beer, Johann;1474.0
1035486911;Killy_1;Beer, Johann Christoph, auch: Amadeus von Fri(e)dleben;Beer, Johann Christoph;541.0
119470500;Killy_1;Beer, Johann Christoph;Beer, Johann Christoph.;295.0
122098714;Killy_1;Beer, Michael;Beer, Michael;478.0
118654756;Killy_1;Beer-Hofmann, Richard;Beer-Hofmann, Richard;1552.0
118654829;Killy_1;Behaim von Schwarzbach, Bohemus, Martin;Behaim von Schwarzbach, Martin;665.0
118508342;Killy_1;Beheim, Michel;Beheim, Michel;1515.0
118508350;Killy_1;Beheim-Schwarzbach, Martin;Beheim-Schwarzbach, Martin;688.0
119156466;Killy_1;Behrens, Franz Richard, auch: Erwin Gepard, Peter Mohr;Behrens, Franz Richard;598.0
174389558;Killy_1;Behrens, Katja;Behrens, Katja;732.0
116111631;Killy_1;Behrisch, Ernst Wolfgang;Behrisch, Ernst Wolfgang;462.0
118101846;Killy_1;Behrisch, Behris, Berisch, Heinrich Wolfgang;Behrisch, Heinrich Wolfgang;319.0
128870958;Killy_1;Behrmann, Georg;Behrmann, Georg;386.0
;Killy_1;;‘Beichte einer Frau’;282.0
11933142X;Killy_1;Beig, Maria;Beig, Maria;536.0
139641319;Killy_1;Beil, (Johann) David;Beil, David;363.0
120482371;Killy_1;Beil, Ulrich Johannes;Beil, Ulrich Johannes;608.0
1052717748;Killy_1;Belli, Joseph;Belli, Joseph;214.0
124979394;Killy_1;Bellin, Johann;Bellin, Johann;406.0
116115653;Killy_1;Belzner, Emil;Belzner, Emil;409.0
118508946;Killy_1;Ben-Gavriêl, Moscheh Ya-akov, eigentl.: Eugen Hoeflich;Ben-Gavriêl, Moscheh Ya-akov;299.0
118508849;Killy_1;Bender, Hans;Bender, Hans;1054.0
;Killy_1;;‘Benediktbeurer (Großes) Passionsspiel’;790.0
;Killy_1;;‘Althochdeutsche Benediktinerregel’;871.0
119552450;Killy_1;Benedix, Peter, bis 1933: Peter Jerusalem;Benedix, Peter;222.0
118658166;Killy_1;Benedix, (Julius) Roderich;Benedix, Roderich;583.0
129036390;Killy_1;Benesch, Kurt;Benesch, Kurt;607.0
118655477;Killy_1;Bengel, Johann Albrecht;Bengel, Johann Albrecht;1213.0
118509039;Killy_1;Benjamin, Walter (Benedix Schönflies), auch: Detlef Holz;Benjamin, Walter;2542.0
116121009;Killy_1;Benkowitz, Karl Friedrich;Benkowitz, Karl Friedrich;595.0
118509047;Killy_1;Benn, Gottfried;Benn, Gottfried;3085.0
118509152;Killy_1;Benrath, Henry, eigentl.: Albert Heinrich Rausch;Benrath, Henry;643.0
118509179;Killy_1;Bense, Max;Bense, Max;1369.0
117228451;Killy_1;Bentlage, Margarete zur, verw. Schiestl, verh. List;Bentlage, Margarete zur;371.0
11612363X;Killy_1;Bentzel-Sternau, Benzel-Sternau, (Karl) Christian Ernst Graf von (Graf seit 1790), auch: Horatius Cocles;Bentzel-Sternau, Christian Ernst von;829.0
11887800X;Killy_1;Benyoëtz, Elazar;Benyoëtz, Elazar;1131.0
118509233;Killy_1;Benz, Richard;Benz, Richard;446.0
118796461;Killy_1;Beradt, Martin;Beradt, Martin;334.0
116125446;Killy_1;Berend, Alice, auch: A. Hertz;Berend, Alice;354.0
119142473;Killy_1;Berens-Totenohl, Josefa, eigentl.: J. Berens;Berens-Totenohl, Josefa;607.0
118509322;Killy_1;Berg, Alban (Albano Maria Joannes);Berg, Alban;1071.0
1051797144;Killy_1;Berg, Leo, auch: Ludwig Gorel, Dr. Pascal;Berg, Leo;530.0
1178632180;Killy_1;Berg, O. F., eigentl.: Ottokar Franz Ebersberg;Berg, O. F.;328.0
124742823;Killy_1;Berg, Sibylle;Berg, Sibylle;480.0
131381024;Killy_1;Berge, Ernst Gottlieb von;Berge, Ernst Gottlieb von;423.0
11850939X;Killy_1;Bergengruen, Werner;Bergengruen, Werner;2368.0
118655930;Killy_1;Berger, Alfred (Maria Julius) Frhr. von (Frhr. 1878);Berger, Alfred von;435.0
118170627;Killy_1;Berger, Friedemann;Berger, Friedemann;286.0
116131705;Killy_1;Berger, Johann Gottfried Immanuel;Berger, Johann Gottfried Immanuel;263.0
170134490;Killy_1;Berger, Karl Heinz, auch: K. Heinz;Berger, Karl Heinz;414.0
118837788;Killy_1;Berger, Lore;Berger, Lore;321.0
12445528X;Killy_1;Berger, Raimund;Berger, Raimund;211.0
127520546;Killy_1;Berger, Traugott Benjamin;Berger, Traugott Benjamin;564.0
1095493922;Killy_1;Berger, Uwe;Berger, Uwe;426.0
10003392X;Killy_1;Berghofer, Amand;Berghofer, Amand;432.0
118509497;Killy_1;Bergius, C. C., eigentl.: Egon-Maria Zimmer;Bergius, C. C.;264.0
1077323352;Killy_1;Bergmann, Michael;Bergmann, Michael;325.0
;Killy_1;;‘Beringer’ (auch: ‘Ritter Beringer’);360.0
118833340;Killy_1;Berkes, Ulrich;Berkes, Ulrich;174.0
119150026;Killy_1;Berkéwicz, Ulla, eigentl.: Ursula Schmidt;Berkéwicz, Ulla;534.0
116135573;Killy_1;Berl, Heinrich, eigentl.: H. Lott, 1919 Namensänderung;Berl, Heinrich;306.0
116135697;Killy_1;Berlepsch, Emilie von, auch: Aemilia, geb. von Oppeln, verh. Harms;Berlepsch, Emilie von;880.0
118509659;Killy_1;Berlichingen, Götz (Gottfried) von;Berlichingen, Götz von;889.0
;Killy_1;;‘Berliner Osterspiel’ (auch: ‘Rheinisches Osterspiel’);390.0
118990845;Killy_1;Berlinger, Joseph, Josef;Berlinger, Josef;313.0
1130194965;Killy_1;Bermann, Richard Arnold, auch: Arnold Höllriegel;Bermann, Richard Arnold;406.0
118656473;Killy_1;Bern von Reichenau, auch: Berno von Reichnau;Bern von Reichenau;860.0
116136545;Killy_1;Bern, Maximilian;Bern, Maximilian;245.0
100830145;Killy_1;Bernardus Trevisanus;Bernardus Trevisanus;476.0
118656325;Killy_1;Bernd, Adam, auch: Christianus Melodius;Bernd, Adam;455.0
11614419X;Killy_1;Bernegger, Matthias;Bernegger, Matthias;852.0
;Killy_1;;‘Berner Weltgerichtsspiel’;533.0
102421684;Killy_1;Bernger von Horheim, 1196 bezeugt;Bernger von Horheim;586.0
118660047;Killy_1;Bernhard von Breidenbach, Breydenbach,;Bernhard von Breidenbach;805.0
1053081537;Killy_1;Bernhard, Georg, auch: Gracchus, Plutus;Bernhard, Georg;359.0
118509861;Killy_1;Bernhard, Thomas;Bernhard, Thomas;2271.0
118656449;Killy_1;Bernhardi, (Johann Christian) August Ferdinand, auch: Falkenhain, verh. mit Sophie Bernhardi;Bernhardi, August Ferdinand;789.0
118973665;Killy_1;Bernhardi, Sophie, eigentl.: Anne Sophia, geb. Tieck;Bernhardi, Sophie;819.0
1146425821;Killy_1;Bernhart, Joseph;Bernhart, Joseph;346.0
118833103;Killy_1;Bernhaubt, Arctocephas, Pangratz, gen. Schwenter;Bernhaubt, Pangratz;1167.0
118191012;Killy_1;Bernig, Jörg;Bernig, Jörg;460.0
118828649;Killy_1;Bernoulli, Carl Albrecht, auch: Ernst Kilchner;Bernoulli, Carl Albrecht;383.0
137160372;Killy_1;Bernritter, Friedrich, auch: F. Bernritter von Böblingen, Kasimir Randglosse, Nepomuck Zaupser d. J.;Bernritter, Friedrich;391.0
119083787;Killy_1;Bernstein, Aron, Aaron (David), auch: A. Rebenstein;Bernstein, Aron;352.0
118509993;Killy_1;Bernstein, Eduard,;Bernstein, Eduard;505.0
11876621X;Killy_1;Bernstein, F. W., eigentl.: Fritz Weigle;Bernstein, F. W.;822.0
123785265X;Killy_1;Bernstein, Max (Ernst), auch: Silas Marner;Bernstein, Max;303.0
118510010;Killy_1;Bernus, Alexander von;Bernus, Alexander von;574.0
124362729;Killy_1;Bersmanus, Bersman, Bersmann, Gregor(ius);Bersmanus, Gregor;418.0
104171073;Killy_1;Bertesius, Johannes;Bertesius, Johannes;302.0
118656732;Killy_1;Berthold von Holle, zweite Hälfte 13. Jh;Berthold von Holle;735.0
100937985;Killy_1;Berthold von Moosburg, zwischen 1327 u. 1361 bezeugt;Berthold von Moosburg;526.0
11851007X;Killy_1;Berthold von Regensburg;Berthold von Regensburg;910.0
104793708;Killy_1;Berthold, Will;Berthold, Will;268.0
100733778;Killy_1;Bertram, Christian August von;Bertram, Christian August von;323.0
118656783;Killy_1;Bertram, Ernst;Bertram, Ernst;751.0
118510169;Killy_1;Bertuch, Friedrich (Johann) Justin;Bertuch, Friedrich Justin;1025.0
130100234;Killy_1;Beseler, Horst;Beseler, Horst;724.0
118896261;Killy_1;Besler, Basilius;Besler, Basilius;572.0
119223473;Killy_1;Besoldus, Besold, Christoph(orus);Besoldus, Christophorus;727.0
11851024X;Killy_1;Besser, Johann von (geadelt 1690);Besser, Johann von;737.0
116155140;Killy_1;Beste, Konrad;Beste, Konrad;295.0
116155353;Killy_1;Bethge, Friedrich;Bethge, Friedrich;250.0
118510304;Killy_1;Bethge, Hans;Bethge, Hans;337.0
10121653X;Killy_1;Bethusy-Huc, Valeska Gräfin von, geb. V. Reiswitz, auch: Moritz von Reichenbach;Bethusy-Huc, Valeska von;260.0
119160242;Killy_1;Betke, Bethke, Betkius, Joachim(us), auch: Beatus Joachimus, Bohnsan (?);Betke, Joachim;799.0
11866266X;Killy_1;Betsch, Roland;Betsch, Roland;269.0
11851038X;Killy_1;Bettauer, Hugo;Bettauer, Hugo;513.0
116157828;Killy_1;Betzner, Anton;Betzner, Anton;311.0
118182978;Killy_1;Beuchler, Klaus;Beuchler, Klaus;233.0
116158212;Killy_1;Beumelburg, Werner;Beumelburg, Werner;522.0
115690115;Killy_1;Beuse, Stefan;Beuse, Stefan;340.0
116158751;Killy_1;Beuther, Michael;Beuther, Michael;688.0
118662805;Killy_1;Beutler, Ernst (Rudolf);Beutler, Ernst;551.0
131911023;Killy_1;Beutler, Maja;Beutler, Maja;639.0
119037777;Killy_1;Beutler, Margarete, verh. Friedrich-Freksa;Beutler, Margarete;412.0
120111632;Killy_1;Beuvius, Adam;Beuvius, Adam;250.0
116159286;Killy_1;Beyer, Johann August von (geadelt 1786);Beyer, Johann August von;245.0
11548048X;Killy_1;Beyer, Marcel,;Beyer, Marcel;883.0
116159952;Killy_1;Beyerlein, Franz Adam;Beyerlein, Franz Adam;253.0
118016962;Killy_1;Beyse, Jochen;Beyse, Jochen;326.0
122916603;Killy_1;Bezzel, Chris;Bezzel, Chris;262.0
116170638;Killy_1;Bibliander, Theodor, eigentl.: Joder Buchmann;Bibliander, Theodor;831.0
118868705;Killy_1;Bibra, Ernst Frhr. von;Bibra, Ernst von;429.0
118510649;Killy_1;Bichsel, Peter;Bichsel, Peter;2046.0
118510665;Killy_1;Bidermann, Biderman(n)us, Jakob, Anagramm: Didacus Bemardinus;Bidermann, Jakob;2880.0
116161795;Killy_1;Bie, Oskar;Bie, Oskar;332.0
116163127;Killy_1;Biedenfeld, Ferdinand Leopold Frhr. von;Biedenfeld, Ferdinand Leopold Frhr. von;481.0
116163496;Killy_1;Biedermann, Flodoard (Woldemar) Frhr. von;Biedermann, Flodoard von;295.0
1095566563;Killy_1;Biedermann, Karl (Friedrich), auch: Karl Friedrich;Biedermann, Karl;613.0
116163542;Killy_1;Biedermann, (Gustav) Woldemar Frhr. von;Biedermann, Woldemar von;203.0
118510703;Killy_1;Biel, Gabriel;Biel, Gabriel;917.0
119160994;Killy_1;Bieler, Manfred;Bieler, Manfred;891.0
119124378;Killy_1;Bielfeld, Bielefeld, Jacob Friedrich Frhr. von (Frhr. 1748);Bielfeld, Jacob Friedrich von;611.0
118510754;Killy_1;Bienek, Horst;Bienek, Horst;1952.0
118510762;Killy_1;Bierbaum, Otto Julius, auch: Martin Möbius;Bierbaum, Otto Julius;1588.0
120142228;Killy_1;Biermann, Pieke, eigentl.: Lieselotte;Biermann, Pieke;345.0
118510789;Killy_1;Biermann, Wolf;Biermann, Wolf;1007.0
116166738;Killy_1;Biernath, Horst;Biernath, Horst;228.0
116166851;Killy_1;Biernatzki, Biernatzky, Johann Christoph;Biernatzki, Johann Christoph;428.0
1109924658;Killy_1;Biester, Johann Erich;Biester, Johann Erich;583.0
100041213;Killy_1;Bilderbeck, Ludwig Benedikt Franz Frhr. von;Bilderbeck, Ludwig Benedikt Franz von;396.0
12126582X;Killy_1;Biller, Maxim;Biller, Maxim;633.0
118510894;Killy_1;Billican, Theobald, auch: Gerlacher, Gernolt;Billican, Theobald;549.0
118746057;Killy_1;Billinger, Richard;Billinger, Richard;498.0
120939126;Killy_1;Bilse, Fritz Oswald, auch: F. von der Kyburg, F. Wernthal;Bilse, Fritz Oswald;314.0
118972472;Killy_1;Bin Gorion, Micha Josef, auch: Micha Josef Berdyczewski;Bin Gorion, Micha Josef;827.0
13237367X;Killy_1;Bindemann, Ernst Christoph;Bindemann, Ernst Christoph;305.0
118663291;Killy_1;Binding, Rudolf G(eorg);Binding, Rudolf G.;680.0
104825995;Killy_1;Bindschedler, Ida;Bindschedler, Ida;239.0
116183942;Killy_1;Bingel, Horst;Bingel, Horst;462.0
118878662;Killy_1;Biondi, Franco;Biondi, Franco;654.0
118658875;Killy_1;Birch-Pfeiffer, Charlotte, auch: Waldherr, C. Birchpfeiffer, Franz Fels;Birch-Pfeiffer, Charlotte;877.0
118859730;Killy_1;Birck, Byrck, Birk, Birken, Sixt, latinisiert: Xystus Betuleius/Betulius;Birck, Sixt;958.0
118511262;Killy_1;Birgitta von Schweden;Birgitta von Schweden;531.0
118511270;Killy_1;Birken, Sigmund von, auch: Betulius;Birken, Sigmund von;4594.0
116190213;Killy_1;Birkenfeld, Günther;Birkenfeld, Günther;324.0
104831227;Killy_1;Birkner, Friede, eigentl.: F. Stein, geb. Courths;Birkner, Friede;244.0
118637843;Killy_1;Birt, Theodor Ulrich, auch: Beatus Rhenanus;Birt, Theodor Ulrich;319.0
118511335;Killy_1;Bischoff, Charitas, geb. Dietrich;Bischoff, Charitas;198.0
118663518;Killy_1;Bischoff, Friedrich, bis 1933: Fritz Walter B.;Bischoff, Friedrich;360.0
120207907;Killy_1;Bisinger, Gerald;Bisinger, Gerald;478.0
11851136X;Killy_1;Bismarck, Otto Eduard Leopold von (1865 Graf, 1871 Fürst, 1890 Herzog von Lauenburg);Bismarck, Otto von;1599.0
117751359;Killy_1;Bisselius, Bissel, Bislin, Johannes;Bissel, Johannes;675.0
100043119;Killy_1;Bisterfeld, Bisterfeldius, Johann Heinrich;Bisterfeld, Johann Heinrich;656.0
102559619;Killy_1;Biterolf, 13. Jh;Biterolf;312.0
;Killy_1;;‘Biterolf und Dietleip’;1289.0
119622580;Killy_1;Bitner, Jonas;Bitner, Jonas;563.0
120385406;Killy_1;Bittner, Wolfgang;Bittner, Wolfgang;1047.0
1244000671;Killy_1;Blaas, Erna;Blaas, Erna;278.0
120807173;Killy_1;Blaeulich, Max;Blaeulich, Max;427.0
119025701;Killy_1;Blanckenburg, Blankenburg, (Christian) Friedrich von;Blanckenburg, Friedrich von;1120.0
118663763;Killy_1;Blarer, Blaurer, Ambrosius;Blarer, Ambrosius;880.0
119312069;Killy_1;Blass, Blaß, Ernst;Blass, Ernst;896.0
116200626;Killy_1;Blatter, Silvio;Blatter, Silvio;516.0
118511653;Killy_1;Blei, Franz, auch: Medardus, Dr. Peregrinus Steinhövel u. a.;Blei, Franz;818.0
118663909;Killy_1;Bleibtreu, Karl;Bleibtreu, Karl;911.0
118663917;Killy_1;Bleisch, Ernst Günther;Bleisch, Ernst Günther;224.0
118511688;Killy_1;Blennerhassett, Charlotte Lady, geb. Gräfin C. Julie von Leyden;Blennerhassett, Charlotte Lady;351.0
119182076;Killy_1;Bletz, Zacharias;Bletz, Zacharias;698.0
118920952;Killy_1;Bligger von Steinach, urkundlich bezeugt zwischen 1152 u. 1209;Bligger von Steinach;844.0
118511742;Killy_1;Bloch, Ernst;Bloch, Ernst;1348.0
116204079;Killy_1;Blomberg, (Karl) Alexander (Johann Ludwig) Frhr. von;Blomberg, Alexander von;294.0
116204133;Killy_1;Blomberg, Wilhelm (Karl Georg) Frhr. von;Blomberg, Wilhelm von;266.0
11851184X;Killy_1;Blos, Wilhelm Joseph, auch: A. Titus, Hans Flux;Blos, Wilhelm Joseph;397.0
118664034;Killy_1;Blüher, Hans, auch: Arthur Zelvenkamp;Blüher, Hans;433.0
11620589X;Killy_1;Blümner, Rudolf;Blümner, Rudolf;475.0
116205989;Killy_1;Blüthgen, Clara, geb. Kilburger, gesch. Eysell;Blüthgen, Clara;295.0
119107252;Killy_1;Blüthgen, Viktor (August Eberhard), auch: A. E. Viktor;Blüthgen, Viktor;296.0
116207523;Killy_1;Blum, Blume, Carl Wilhelm August, fälschlich auch: Karl Ludwig B.;Blum, Carl Wilhelm August;435.0
116207469;Killy_1;Blum, Joachim Christian;Blum, Joachim Christian;506.0
119331551;Killy_1;Blum, Klara, auch: Zhu Bailan (Dshu Bai-Lan);Blum, Klara;267.0
118511947;Killy_1;Blum, Robert;Blum, Robert;757.0
118511955;Killy_1;Blum, Ruth;Blum, Ruth;372.0
118511963;Killy_1;Blumauer, Aloys, auch: A. Obermayer;Blumauer, Aloys;1348.0
118664115;Killy_1;Blumenau, Laurentius;Blumenau, Laurentius;462.0
116208503;Killy_1;Blumenbach, Johann Friedrich;Blumenbach, Johann Friedrich;568.0
118664123;Killy_1;Blumenberg, Hans;Blumenberg, Hans;879.0
116208716;Killy_1;Blumenhagen, Philipp Georg August Wilhelm;Blumenhagen, Philipp Georg August Wilhelm;382.0
118659111;Killy_1;Blumenthal, Oskar;Blumenthal, Oskar;362.0
118852272;Killy_1;Blumenthal-Weiss, Ilse;Blumenthal-Weiss, Ilse;392.0
118512099;Killy_1;Blunck, Hans Friedrich;Blunck, Hans Friedrich;594.0
116211571;Killy_1;Bluth, Karl-Theodor;Bluth, Karl-Theodor;329.0
11760870X;Killy_2;Boas, Eduard;Boas, Eduard;267.0
118512161;Killy_2;Bobrowski, Johannes;Bobrowski, Johannes;1440.0
117608769;Killy_2;Bocer, Bocerus, Johannes, eigentl.: Bode(c)ker;Bocer, Johann;705.0
118660349;Killy_2;Bock, Alfred;Bock, Alfred;342.0
118660381;Killy_2;Bock, Hieronymus, auch: Tragus;Bock, Hieronymus;1018.0
116214368;Killy_2;Bock, Johann Christian;Bock, Johann Christian;433.0
11866039X;Killy_2;Bock, Werner;Bock, Werner;415.0
116214724;Killy_2;Bockemühl, Erich, auch: Eberhard Büren;Bockemühl, Erich;343.0
118869574;Killy_2;Bodden, Ilona;Bodden, Ilona;334.0
118660438;Killy_2;Bode, Johann Joachim Christoph, eigentlicher Taufname: Johann Conrad Christoph;Bode, Johann Joachim Christoph;1631.0
119034921;Killy_2;Bode, (Arnold) Wilhelm von (geadelt 1914);Bode, Wilhelm von;664.0
117608866;Killy_2;Bode, Wilhelm, gen.: Goethe-Bode;Bode, Wilhelm;485.0
118512285;Killy_2;Bodenhausen, Eberhard Frhr. von;Bodenhausen, Eberhard von;565.0
118512293;Killy_2;Bodenstedt, Friedrich (Martin) von (geadelt 1867);Bodenstedt, Friedrich von;582.0
