GND,author,title,year,state,ID_orig
118568051,Kunert,Der Mittelpunkt der Erde,1975,Sachsen-Anhalt,2322
118568124,Kunze,Die wunderbaren Jahre,1976,Sachsen-Anhalt,2183
120450321,Kurbjuweit,Zweier ohne,2001,Sachsen-Anhalt,2184
115583556,Lange-Müller,Böse Schafe,2007,Sachsen-Anhalt,2325
115583556,Lange-Müller,Die Letzten: Aufzeichnungen aus Udo Posbichs Druckerei,2000,Sachsen-Anhalt,2324
115583556,Lange-Müller,Verfrühte Tierliebe,1995,Sachsen-Anhalt,2323
118571680,Lenz,Das Feuerschiff,1960,Sachsen-Anhalt,2185
118571680,Lenz,Der Hofmeister,1774,Sachsen-Anhalt,2432
118571680,Lenz,Der Verlust,1981,Sachsen-Anhalt,2326
118571680,Lenz,Deutschstunde,1968,Sachsen-Anhalt,2327
118571680,Lenz,Die Soldaten,1776,Sachsen-Anhalt,2433
118571680,Lenz,Exerzierplatz,1985,Sachsen-Anhalt,2329
118571680,Lenz,Heimatmuseum,1978,Sachsen-Anhalt,2328
118571680,Lenz,Schweigeminute,2008,Sachsen-Anhalt,2186
118572121,Lessing,Emilia Galotti,1772,Sachsen-Anhalt,2434
118572121,Lessing,Minna von Barnhelm,1767,Sachsen-Anhalt,2209
118572121,Lessing,Miss Sara Sampson,1755,Sachsen-Anhalt,2435
118572121,Lessing,Nathan der Weise,1779,Sachsen-Anhalt,2210
120618869,Levoy,Der gelbe Vogel,1977,Sachsen-Anhalt,2148
