GND,author,title,year,prob_to_read
118541579,"Grass, Günter",Mein Jahrhundert,1999.0,0.2
118541978,"Greiffenberg, Katharina von",Gedichte,1664.0,0.2
118542192,"Grillparzer, Franz",Die Jüdin von Toledo,1851.0,0.2
118542257 + 118542265,"Grimm, Jacob und Wilhelm",Kinder- und Hausmärchen,1812.0,0.2
118542273,"Grimmelshausen, Johann Jakob Christoph von",Der Abentheuerliche Simplicissimus Teutsch,1668.0,0.2
118542273,"Grimmelshausen, Johann Jakob Christoph von",Lebensbeschreibung der Erzbetrügerin und Landstörzerin Courasche,1669.0,0.2
119371391,"Grünbein, Durs",Lyrik,2005.0,0.2
118543032,"Gryphius, Andreas",Absurda Comica oder Herr Peter Squentz,1657.0,0.2
118543032,"Gryphius, Andreas",Catharina von Georgien,1657.0,0.2
118543032,"Gryphius, Andreas",Gedichte,1640.0,0.2
118543202,"Günderrode, Karoline von",Gedichte,1793.0,0.2
11854327X,"Günther, Johann Christian",Lyrik,1709.0,0.2
118700421,"Hagedorn, Friedrich von",Lyrik,1731.0,0.2
118545574,"Handke, Peter",Kaspar,1968.0,0.2
118545574,"Handke, Peter",Publikumsbeschimpfung,1966.0,0.2
118546937,"Hauptmann, Gerhart",Bahnwärter Thiel,1888.0,0.2
118546937,"Hauptmann, Gerhart",Der Biberpelz,1897.0,0.2
118546937,"Hauptmann, Gerhart",Die Weber,1892.0,0.2
118811134,"Haushofer, Marlen",Die Wand,1963.0,0.2
118811134,"Haushofer, Marlen",Wir töten Stella,1958.0,0.2
118547445,"Hebbel, Friedrich",Agnes Bernauer,1852.0,0.2
118547445,"Hebbel, Friedrich",Maria Magdalena,1844.0,0.2
118840991,"Hein, Christoph",Drachenblut (Der fremde Freund),1982.0,0.2
118548018,"Heine, Heinrich",Deutschland. Ein Wintermärchen*,1844.0,0.2
118548018,"Heine, Heinrich",Die Harzreise,1825.0,0.2
118548018,"Heine, Heinrich",Gedichte,1827.0,0.2
118548565,"Heinse, Wilhelm",Ardinghello und die glückseligen Inseln,1787.0,0.2
118548700,"Heißenbüttel, Helmut",Lyrik,1959.0,0.2
118927884,"Henscheid, Eckhard",Maria Schnee,1988.0,0.2
120448041,"Hermann, Judith","Sommerhaus, später",1998.0,0.2
118550128,"Herwegh, Georg",Gedichte,1846.0,0.2
11855042X,"Hesse, Hermann",Demian,1919.0,0.2
11855042X,"Hesse, Hermann",Der Steppenwolf,1927.0,0.2
11855042X,"Hesse, Hermann",Unterm Rad,1906.0,0.2
118550683,"Heym, Georg",Gedichte,1911.0,0.2
118551019,"Hildesheimer, Wolfgang",Tynset,1965.0,0.2
118551736,"Hochhuth, Rolf",Der Stellvertreter,1962.0,0.2
118552465,"Hoffmann, E.T.A.",Das Fräulein von Scuderi,1819.0,0.2
118552465,"Hoffmann, E.T.A.",Der goldne Topf,1814.0,0.2
118552465,"Hoffmann, E.T.A.",Der Sandmann,1816.0,0.2
118552465,"Hoffmann, E.T.A.",Die Elixiere des Teufels,1815.0,0.2
118552465,"Hoffmann, E.T.A.",Lebensansichten des Katers Murr,1820.0,0.2
118706187,"Hoffmannswaldau, Christian Hoffmann von",Gedichte,1648.0,0.2
118552759,"Hofmannsthal, Hugo von",Der Tor und der Tod,1894.0,0.2
118552759,"Hofmannsthal, Hugo von",Der Unbestechliche,1922.0,0.2
118552759,"Hofmannsthal, Hugo von",Frau ohne Schatten,1919.0,0.2
118552759,"Hofmannsthal, Hugo von",Gedichte,1902.0,0.2
118552759,"Hofmannsthal, Hugo von",Gestern,1891.0,0.2
118552759,"Hofmannsthal, Hugo von",Jedermann,1911.0,0.2
118551981,"Hölderlin, Friedrich",Gedichte,1826.0,0.2
118551981,"Hölderlin, Friedrich",Hyperion oder Der Eremit in Griechenland,1797.0,0.2
118552023,"Hölty, Ludwig Christoph Heinrich",Gedichte,1774.0,0.2
118553216,"Holz, Arno",Die Familie Selicke,1892.0,0.2
118553216,"Holz, Arno",Papa Hamlet,1889.0,0.2
118553739,"Horvath, Ödon von",Geschichten aus dem Wienerwald,1931.0,0.2
118554190,"Huch, Ricarda",Lyrik,1906.0,0.2
118554212,"Huchel, Peter",Gedichte,1942.0,0.2
118556673,"Jahnn, Hans Henny",Perrudja,1929.0,0.2
118556894,"Jandl, Ernst",Lyrik,1963.0,0.2
118557211,Jean Paul,Dr. Katzenbergers Badereise,1809.0,0.2
118557211,Jean Paul,Flegeljahre,1804.0,0.2
118557211,Jean Paul,Leben des Quintus Fixlein,1796.0,0.2
118557211,Jean Paul,Siebenkäs,1796.0,0.2
119001802,"Jelinek, Elfriede",Die Klavierspielerin,1983.0,0.2
119001802,"Jelinek, Elfriede",Lust,1989.0,0.2
119001802,"Jelinek, Elfriede",Wolken.Heim,1990.0,0.2
11855817X,"Johnson, Uwe",Mutmaßungen über Jakob,1959.0,0.2
118558587,"Jünger, Ernst",Auf den Marmorklippen,1939.0,0.2
118558587,"Jünger, Ernst",In Stahlgewittern,1920.0,0.2
118559230,"Kafka, Franz",Das Schloß,1922.0,0.2
118559230,"Kafka, Franz",Der Prozess,1925.0,0.2
118559230,"Kafka, Franz",Der Verschollene (Amerika-Roman),1912.0,0.2
118559230,"Kafka, Franz",Die Verwandlung,1912.0,0.2
118559427,"Kaiser, Georg",Von morgens bis mitternachts,1912.0,0.2
118776592,"Kaléko, Mascha",Lyrik,1954.0,0.2
118559788,"Kant, Hermann",Der Aufenthalt,1977.0,0.2
118560328,"Karsch, Anna Louisa",Gedichte,1757.0,0.2
118560395,"Kaschnitz, Marie Luise",Lyrik,1951.0,0.2
118559206,"Kästner, Erich",Fabian. Die Geschichte eines Moralisten,1929.0,0.2
118559206,"Kästner, Erich",Lyrik,1937.0,0.2
11856109X,"Keller, Gottfried",Der grüne Heinrich,1854.0,0.2
11856109X,"Keller, Gottfried",Lyrik,1855.0,0.2
11856109X,"Keller, Gottfried",Romeo und Julia auf dem Dorfe,1856.0,0.2
118561359,"Kempowski, Walter",Tadellöser & Wolff,1971.0,0.2
118722123,"Keun, Irmgard",Das kunstseidene Mädchen,1932.0,0.2
118562312,"Kipphardt, Heinar",In der Sache J. Robert Oppenheimer. Ein szenischer Bericht,1964.0,0.2
118562487,"Kirsch, Sarah",Gedichte,1974.0,0.2
118563076,"Kleist, Heinrich von",Amphitryon,1807.0,0.2
118563076,"Kleist, Heinrich von",Das Erdbeben in Chili ,1807.0,0.2
118563076,"Kleist, Heinrich von",Der zerbrochene Krug,1806.0,0.2
118563076,"Kleist, Heinrich von",Die Marquise von O…,1808.0,0.2
118563076,"Kleist, Heinrich von",Michael Kohlhaas,1810.0,0.2
118563076,"Kleist, Heinrich von",Prinz Friedrich von Homburg,1810.0,0.2
118563300,"Klingemann, Ernst August Friedrich",Nachtwachen. Von Bonaventura,1804.0,0.2
118563319,"Klinger, Friedrich Maximilian",Die Zwillinge ,1776.0,0.2
118563386,"Klopstock, Friedrich Gottlob",Gedichte,1764.0,0.2
119071738,"Klüger, Ruth",weiter leben,1992.0,0.2
118564471,"Koeppen, Wolfgang",Tauben im Gras,1951.0,0.2
118564951,"Kolmar, Gertrud",Gedichte,1919.0,0.2
119520621,"Köppen, Edlef",Heeresbericht,1930.0,0.2
120013428,"Kracht, Christian",Faserland,1995.0,0.2
118566962,"Kroetz, Franz Xaver",Bauernsterben,1985.0,0.2
118566997,"Krolow, Karl",Lyrik,1957.0,0.2
119000016,"Kronauer, Brigitte",Rita Münster,1983.0,0.2
118569767,"La Roche, Sophie von",Die Geschichte des Fräuleins von Sternheim,1771.0,0.2
11856949X,"Langgässer, Elisabeth",Lyrik,1925.0,0.2
118569880,"Lasker-Schüler, Else",Gedichte,1907.0,0.2
118571370,"Leisewitz, Johann Anton",Julius von Tarent,1774.0,0.2
118571508,"Lenau, Nikolaus",Gedichte,1832.0,0.2
118571656,"Lenz, Jakob Michael Reinhold",Der Hofmeister,1774.0,0.2
118571656,"Lenz, Jakob Michael Reinhold",Die Soldaten,1776.0,0.2
118571656,"Lenz, Jakob Michael Reinhold",Gedichte,1772.0,0.2
118571680,"Lenz, Siegfried",Deutschstunde,1968.0,0.2
118572121,"Lessing, Gotthold Ephraim",Emilia Galotti,1772.0,0.2
118572121,"Lessing, Gotthold Ephraim",Gedichte,1755.0,0.2
118572121,"Lessing, Gotthold Ephraim",Minna von Barnhelm,1767.0,0.2
118572121,"Lessing, Gotthold Ephraim",Miss Sara Sampson,1755.0,0.2
118572121,"Lessing, Gotthold Ephraim",Nathan der Weise,1779.0,0.2
118728814,"Loerke, Oskar",Lyrik,1913.0,0.2
118574078,"Lohenstein, Daniel Caspar von",Cleopatra,1661.0,0.2
118574078,"Lohenstein, Daniel Caspar von",Sophonisbe,1680.0,0.2
118577131,"Mann, Heinrich",Der Untertan,1918.0,0.2
118577131,"Mann, Heinrich",Professor Unrat oder das Ende eines Tyrannen,1905.0,0.2
118577158,"Mann, Klaus",Der Vulkan,1939.0,0.2
118577158,"Mann, Klaus",Mephisto. Roman einer Karriere,1936.0,0.2
118577166,"Mann, Thomas",Der Tod in Venedig,1912.0,0.2
118577166,"Mann, Thomas",Der Zauberberg,1924.0,0.2
118577166,"Mann, Thomas",Die Buddenbrooks,1901.0,0.2
118577166,"Mann, Thomas",Doktor Faustus,1947.0,0.2
118577166,"Mann, Thomas",Tonio Kröger,1903.0,0.2
118732404,"Mayröcker, Friederike",Lyrik,1973.0,0.2
120020513,"Meinecke, Thomas",Tomboy,1998.0,0.2
118581775,"Meyer, Conrad Ferdinand",Der Schuss von der Kanzel,1878.0,0.2
118581775,"Meyer, Conrad Ferdinand",Die Hochzeit des Mönchs,1884.0,0.2
118581775,"Meyer, Conrad Ferdinand",Gedichte,1862.0,0.2
118581775,"Meyer, Conrad Ferdinand",Gustav Adolfs Page,1882.0,0.2
118581775,"Meyer, Conrad Ferdinand",Jürg Jenatsch,1885.0,0.2
118817663,"Morgner, Irmtraud",Hochzeit in Konstantinopel,1968.0,0.2
118817663,"Morgner, Irmtraud",Geschlechtertausch,1980.0,0.2
118583107,"Mörike, Eduard",Gedichte,1838.0,0.2
118584162,"Moritz, Karl Philipp",Anton Reiser,1785.0,0.2
118584944,"Müller, Heiner",Der Lohndrücker,1956.0,0.2
118584944,"Müller, Heiner",Die Hamletmaschine,1977.0,0.2
11858524X,"Müller, Wilhelm",Lyrik,1811.0,0.2
118735365,"Musäus, Johann Karl August",Voksmärchen der Deutschen,1782.0,0.2
118585916,"Musil, Robert",Der Mann ohne Eigenschaften,1930.0,0.2
118585916,"Musil, Robert",Die Verwirrungen des Zöglings Törless,1906.0,0.2
118587080,"Nestroy, Johann",Der böse Geist Lumpazivagabundus oder Das liederliche Kleeblatt ,1833.0,0.2
11858877X,"Nossack, Hans Erich",Der jüngere Bruder,1958.0,0.2
118588893,Novalis,Gedichte,1799.0,0.2
118588893,Novalis,Heinrich von Ofterdingen,1802.0,0.2
118590111,"Opitz, Martin",Gedichte,1618.0,0.2
118997661,"Ören, Aras",Was will Niyazi in der Naunynstraße,1973.0,0.2
119406586,"Özdamar, Emine Sevgi",Die Brücke vom Goldenen Horn,1998.0,0.2
118641719,"Plievier, Theodor",Stalingrad,1945.0,0.2
118597442,"Raabe, Wilhelm",Der Hungerpastor,1864.0,0.2
118597442,"Raabe, Wilhelm",Stopfkuchen. Eine See- und Mordgeschichte,1891.0,0.2
118597914,"Raimund, Ferdinand",Der Alpenkönig und der Menschenfeind,1828.0,0.2
118956299,"Ransmayr, Christoph",Die letzte Welt,1988.0,0.2
118744070,"Reimann, Brigitte",Franziska Linkerhand,1974.0,0.2
118599631,"Remarque, Erich Maria",Im Westen nichts Neues,1929.0,0.2
118744690,"Reuter, Christian",Schelmuffskys warhafftige curiöse und sehr gefährliche Reisebeschreibung zu Wasser und zu Lande,1696.0,0.2
118599976,"Reuter, Fritz",Ut mine Stromtid,1863.0,0.2
118744712,"Reuter, Gabriele",Aus guter Familie,1895.0,0.2
118600044,"Reventlow, Franziska von",Ellen Olestjerne,1903.0,0.2
118601024,"Rilke, Rainer Maria",Die Aufzeichnugen des Malte Laurids Brigge,1910.0,0.2
118601024,"Rilke, Rainer Maria",Lyrik ,1901.0,0.2
118603140,"Roth, Joseph",Radetzkymarsch,1932.0,0.2
118604627,"Sachs, Nelly",Lyrik,1931.0,0.2
115612211,"Schami, Rafik",Das letzte Wort der Wanderratte,1984.0,0.2
118607626,"Schiller, Friedrich",Die Räuber,1782.0,0.2
118607626,"Schiller, Friedrich",Die Verschwörung des Fiesco zu Genua,1783.0,0.2
118607626,"Schiller, Friedrich",Gedichte,1782.0,0.2
118607626,"Schiller, Friedrich",Kabale und Liebe,1784.0,0.2
118607626,"Schiller, Friedrich",Maria Stuart,1800.0,0.2
118607626,"Schiller, Friedrich",Wallenstein,1798.0,0.2
118607626,"Schiller, Friedrich",Wilhelm Tell,1804.0,0.2
118607979,"Schlegel, Dorothea",Florentin,1801.0,0.2
118607987,"Schlegel, Friedrich",Lucinde,1799.0,0.2
115673784,"Schlink, Bernhard",Der Vorleser,1995.0,0.2
118608703,"Schmidt, Arno",Abend mit Goldrand,1975.0,0.2
118608703,"Schmidt, Arno","KAFF, auch Mare Crisium",1960.0,0.2
118609475,"Schnabel, Johann Gottfried",Die Insel Felsenburg,1731.0,0.2
118609807,"Schnitzler, Arthur",Anatol,1893.0,0.2
118609807,"Schnitzler, Arthur",Der Reigen,1903.0,0.2
118609807,"Schnitzler, Arthur",Fräulein Else,1924.0,0.2
118609807,"Schnitzler, Arthur",Leutnant Gustl,1901.0,0.2
118609807,"Schnitzler, Arthur",Traumnovelle,1926.0,0.2
120526107,"Schulze, Ingo",Simple Stories,1998.0,0.2
118612743,"Seghers, Anna",Das siebte Kreuz ,1942.0,0.2
118612743,"Seghers, Anna",Der Ausflug der toten Mädchen,1946.0,0.2
118612743,"Seghers, Anna",Die Rettung,1937.0,0.2
118612743,"Seghers, Anna",Transit,1944.0,0.2
120448289,"Spinnen, Burkhard",Die Modelleisenbahn,1998.0,0.2
118617958,"Sternheim, Carl",Die Hose,1911.0,0.2
118618156,"Stifter, Adalbert",Bergkristall,1845.0,0.2
118618156,"Stifter, Adalbert",Der Hochwald,1841.0,0.2
118618156,"Stifter, Adalbert",Der Nachsommer,1857.0,0.2
118618156,"Stifter, Adalbert",Die Mappe meines Großvaters,1841.0,0.2
118618725,"Storm, Theodor",Der Schimmelreiter,1888.0,0.2
118618725,"Storm, Theodor",Gedichte,1852.0,0.2
118618725,"Storm, Theodor",Pole Poppenspäler,1874.0,0.2
118619047,"Strauß, Botho",Trilogie des Wiedersehens,1976.0,0.2
11955688X,"Streeruwitz, Marlene",Verführungen,1996.0,0.2
118619322,"Strittmatter, Erwin",Ole Bienkopp,1963.0,0.2
118885006,"Süskind, Patrick",Das Parfum,1985.0,0.2
118885006,"Süskind, Patrick",Die Geschichte von Herrn Sommer,1991.0,0.2
118620126,"Suttner, Bertha von",Die Waffen nieder,1889.0,0.2
12989432X,"Tieck, Ludwig",Der blonde Eckbert,1797.0,0.2
12989432X,"Tieck, Ludwig",Der Runenberg,1804.0,0.2
12989432X,"Tieck, Ludwig",Franz Sternbalds Wanderungen,1798.0,0.2
118623230,"Toller, Ernst",Die Wandlung,1917.0,0.2
118623230,"Toller, Ernst",Hinkemann,1921.0,0.2
118623230,"Toller, Ernst",Masse Mensch,1921.0,0.2
118623575,"Trakl, Georg",Gedichte,1913.0,0.2
11862833X,"Wagner, Heinrich Leopold",Die Kindermörderin,1776.0,0.2
118628852,"Walser, Martin",Halbzeit,1960.0,0.2
118628852,"Walser, Martin",Seelenarbeit,1979.0,0.2
118629050,"Wander, Maxie","Guten Morgen, du Schöne",1977.0,0.2
118629867,"Wedekind, Frank",Der Marquis von Keith,1901.0,0.2
118629867,"Wedekind, Frank",Lulu,1895.0,0.2
118630369,"Weise, Christian",Bäurischer Machiavellus,1679.0,0.2
118630369,"Weise, Christian",Masaniello,1683.0,0.2
118630539,"Weiss, Peter",Marat/Sade,1964.0,0.2
118631373,"Werfel, Franz",Die vierzig Tage des Musa Dagh,1933.0,0.2
118632477,"Wieland, Christoph Martin",Die Abenteuer des Don Sylvio von Rosalva,1764.0,0.2
118632477,"Wieland, Christoph Martin",Geschichte der Abderiten,1774.0,0.2
118632477,"Wieland, Christoph Martin",Geschichte des Agathon,1766.0,0.2
118634666,"Wolf, Christa",Kassandra,1983.0,0.2
118634666,"Wolf, Christa",Kein Ort. Nirgends,1979.0,0.2
118634666,"Wolf, Christa",Nachdenken über Christa T. ,1968.0,0.2
118634666,"Wolf, Christa",Störfall,1987.0,0.2
118634674,"Wolf, Friedrich",Cyancali,1929.0,0.2
12053715X,"Zaimoğlu, Feridun",Kanak Sprak,1995.0,0.2
118772902,"Ziegler, Heinrich Anselm von",Die Asiatische Banise,1689.0,0.2
118637452,"Zweig, Arnold",Das Beil von Wandsbek,1943.0,0.2
118637452,"Zweig, Arnold",Der Streit um den Sergeanten Grischa,1927.0,0.2
,,Das Lalebuch,1597.0,0.05
,,Ein kurtzweilig lesen von Dil Ulenspiegel,1510.0,0.05
,,Fortunatus,,0.05
,,Historia von D. Johann Fausten ,1587.0,0.05
