GND,author,title,year,state,ID_orig
118530534,Enzensberger,Die Verschwundenen,,Niedersachsen,1064
118530534,Enzensberger,Geburtsanzeige,1957,Niedersachsen,977
123291453,Erpenbeck,"Gehen, ging, gegangen",2015,Niedersachsen,1153
123291453,Erpenbeck,Geschichte vom alten Kind,1999,Niedersachsen,1152
118531395,Euripides,Medea,-431,Niedersachsen,881
118536672,Fühmann,Das Judenauto,1962,Niedersachsen,665
118531905,Fallada,Kleiner Mann - was nun?,1932,Niedersachsen,731
118532022,Fassbinder,Bremer Freiheit,1971,Niedersachsen,898
119101211,Fauser,Rohstoff,1984,Niedersachsen,1114
118532839,Fichte,Versuch über Pubertät,1974,Niedersachsen,1131
136304397,Flašar,Ich nannte ihn Krawatte,2012,Niedersachsen,597
118534262,Fontane,Effi Briest,1894,Niedersachsen,934
118534262,Fontane,Frau Jenny Treibel,1892,Niedersachsen,948
118534262,Fontane,Irrungen und Wirrungen,1887,Niedersachsen,947
118534262,Fontane,Mathilde Möhring,1906,Niedersachsen,949
118534262,Fontane,Schach von Wuthenow,1882,Niedersachsen,933
115651470,Franck,Streuselschnecke,2000,Niedersachsen,732
118534734,Frank,Das Tagebuch der Anne Frank,1950,Niedersachsen,664
119220571,Frayn,Kopenhagen,1999,Niedersachsen,895
118703145,Fried,Neue Naturdichtung,1972,Niedersachsen,1018
118703145,Fried,Was es ist,1983,Niedersachsen,411
118536109,Frisch,Andorra,1961,Niedersachsen,825
118536109,Frisch,Biedermann und die Brandstifter,1958,Niedersachsen,809
118536109,Frisch,Der andorranische Jude (In: Tagebuch 1946-1949),1947,Niedersachsen,733
118536109,Frisch,Don Juan oder die Liebe zur Geometrie,1953,Niedersachsen,913
118536109,Frisch,Homo Faber,1957,Niedersachsen,841
118536109,Frisch,Stiller,1954,Niedersachsen,1124
119523604,Funke,Herr der Diebe,2000,Niedersachsen,614
119523604,Funke,Tintenherz,2003,Niedersachsen,615
118537601,García Márquez,Chronik eines angekündigten Todes,1981,Niedersachsen,766
118974815,Geiser,Brachland,1980,Niedersachsen,1106
11853856X,George,Komm in den totgesagten park (In: Das Jahr der Seele),1897,Niedersachsen,1013
http://d-nb.info/gnd/142026263,Geske,Johannes Gutenberg,1983,Niedersachsen,667
120166666,Glavinic,Das bin doch ich,2007,Niedersachsen,1141
118717758,Gleim,Krieg ist mein Lied (Bei Eröffnung des Feldzuges),1756,Niedersachsen,1044
118540505,Goldoni,Der Diener zweier Herren,1746,Niedersachsen,808
http://d-nb.info/gnd/1038169879,Gori,Ein Mensch vor dem Gericht der Tiere,1985,Niedersachsen,806
119371391,Grünbein,Pheromone,,Niedersachsen,1004
119371391,Grünbein,Schädelbasislektion I,1991,Niedersachsen,979
118541579,Grass,Beim Häuten der Zwiebel,2006,Niedersachsen,1099
118541579,Grass,Beritten hin und zurück,1958,Niedersachsen,924
118541579,Grass,Die Blechtrommel,1959,Niedersachsen,1090
118541579,Grass,Katz und Maus,1961,Niedersachsen,1072
118541579,Grass,Noch zehn Minuten bis Buffalo,1958,Niedersachsen,925
118543032,Gryphius,Menschliches Elende,1637,Niedersachsen,967
118543032,Gryphius,Tränen des Vaterlandes,1637,Niedersachsen,1043
118544551,Härtling,Oma,1975,Niedersachsen,618
118551981,Hölderlin,Hälfte des Lebens,1804,Niedersachsen,969
118551981,Hölderlin,Hymne an die Liebe,,Niedersachsen,988
118551981,Hölderlin,Hyperion,1797,Niedersachsen,859
11855199X,Höllerer,Der lag besonders mühelos am Rand,1952,Niedersachsen,1049
122381556,Hübner,Das Herz eines Boxers,1996,Niedersachsen,810
11919967X,Hürlimann,Der Filialleiter (In: Die Satellitenstadt),1992,Niedersachsen,745
119328860,Hackl,Abschied von Sidonie,1989,Niedersachsen,734
118994212,Hahn,Nach Jahr und Tag,,Niedersachsen,1066
118885693,Hakel,Jüdisches Kind 1945,1986,Niedersachsen,1060
118545574,Handke,"Die Stunde, da wir nichts voneinander wussten",1992,Niedersachsen,927
118545574,Handke,Publikumsbeschimpfungen,1966,Niedersachsen,926
118545574,Handke,Wunschloses Unglück,1972,Niedersachsen,1133
11872052X,Hart,Berlin,1889,Niedersachsen,1029
118963686,Hart,Das Wüten der ganzen Welt,1997,Niedersachsen,441
118546937,Hauptmann,Bahnwärter Thiel,1888,Niedersachsen,958
118546937,Hauptmann,Der Biberpelz,1893,Niedersachsen,828
118546937,Hauptmann,Die Weber,1892,Niedersachsen,829
118546937,Hauptmann,Rose Bernd,1903,Niedersachsen,897
118811134,Haushofer,Die Wand,1963,Niedersachsen,1118
118547445,Hebbel,Maria Magdalena,1844,Niedersachsen,882
118547445,Hebbel,Sommerbild,1848,Niedersachsen,1010
118547453,Hebel,Kalendergeschichten,1807,Niedersachsen,668
118840991,Hein,Der fremde Freund / Drachenblut,1982,Niedersachsen,1107
118840991,Hein,Von allem Anfang an,1997,Niedersachsen,1077
118548018,Heine,Das Fräulein stand am Meere,1832,Niedersachsen,1009
118548018,Heine,Deutschland. Ein Wintermärchen,1844,Niedersachsen,877
118548018,Heine,Die schlesischen Weber,1844,Niedersachsen,1067
118548018,Heine,Ein Jüngling liebt ein Mädchen,1827,Niedersachsen,993
121242307,Hennig von Lange,Ich habe einfach Glück,2001,Niedersachsen,669
124287646,Herrndorf,Diesseits des Van-Allen-Gürtels,2007,Niedersachsen,736
124287646,Herrndorf,Sand,2011,Niedersachsen,1159
124287646,Herrndorf,Tschick,2010,Niedersachsen,737
11855042X,Hesse,Stufen,1943,Niedersachsen,974
11855042X,Hesse,Unterm Rad,1906,Niedersachsen,738
119168650 + 120301911,Hetmann / Tondern,Die Rache der Raben,1995,Niedersachsen,619
118550683,Heym,Berlin I,1911,Niedersachsen,1030
118550683,Heym,Der Gott der Stadt,1910,Niedersachsen,1023
118551019,Hildesheimer,Lieblose Legenden,1952,Niedersachsen,739
118551019,Hildesheimer,"Stücke, in denen es dunkel wird",,Niedersachsen,923
118551736,Hochhuth,Der Stellvertreter,1963,Niedersachsen,1096
136056431,Hof,Tote Maus für Papas Leben,2008,Niedersachsen,620
118552465,Hoffmann,Das Fräulein von Scuderi,1819,Niedersachsen,740
118552465,Hoffmann,Der goldene Topf,1814,Niedersachsen,863
118552465,Hoffmann,Der Sandmann,1816,Niedersachsen,864
119190400,Hohler,Die Rückeroberung,1982,Niedersachsen,670
118553216 + 118607871,Holz / Schlaf,Papa Hamlet,1889,Niedersachsen,957
118553216,Holz,Die Kunst - ihr Wesen und ihre Gesetze,1891,Niedersachsen,930
118553216,Holz,Phantasus,1898,Niedersachsen,1070
119535467,Hoppe,Picknick der Friseure,1996,Niedersachsen,742
119535467,Hoppe,Pigafetta,1999,Niedersachsen,743
120078007,Hornby,High Fidelity,1995,Niedersachsen,741
128794755,Hosseini,Drachenläufer,2003,Niedersachsen,1144
118554212,Huchel,"Chausseen, Chausseen",1963,Niedersachsen,1048
118554212,Huchel,Der Garten des Theophrast,1963,Niedersachsen,1017
118554212,Huchel,Winterpsalm,,Niedersachsen,1063
118555286,Ibsen,Ein Volksfeind,1883,Niedersachsen,893
118555286,Ibsen,Nora oder Ein Puppenheim,1880,Niedersachsen,896
118555707,Ionesco,Der König stirbt,1962,Niedersachsen,918
118555707,Ionesco,Die kahle Sängerin,1950,Niedersachsen,920
118555707,Ionesco,Die Nashörner,1959,Niedersachsen,919
118558587,Jünger,In Stahlgewittern,1920,Niedersachsen,965
11871189X,Jarry,König Ubu,1896,Niedersachsen,917
115633286,Jenny,Das Blütenstaubzimmer,1997,Niedersachsen,1134
11855817X,Johnson,Ingrid Babendererde. Reifeprüfung 1953,1985,Niedersachsen,1080
118558862,Jung-Stilling,Heinrich Stillings Jugend,1777,Niedersachsen,872
118559206,Kästner,Besuch vom Lande,1929,Niedersachsen,1033
118559206,Kästner,Das fliegende Klassenzimmer,1933,Niedersachsen,623
118559206,Kästner,Die Konferenz der Tiere,1949,Niedersachsen,624
118559206,Kästner,Emil und die Detektive,1929,Niedersachsen,621
118559206,Kästner,Fabian,1931,Niedersachsen,750
118559206,Kästner,Kurzgefasster Lebenslauf,1930,Niedersachsen,976
118559206,Kästner,Pünktchen und Anton,1931,Niedersachsen,622
118559206,Kästner,Sachliche Romanze,1928,Niedersachsen,998
121533026,Köhler,Gedicht,1991,Niedersachsen,562
119520621,Köppen,Heeresbericht,1930,Niedersachsen,966
118713507,Körner,Aufruf,1813,Niedersachsen,1046
138247633,Küchenmeister,Phönix (in: Alle Lichter),2010,Niedersachsen,1005
118559230,Kafka,Das Urteil,1913,Niedersachsen,939
118559230,Kafka,Der Aufbruch,1936,Niedersachsen,748
118559230,Kafka,Der Nachbar,1931,Niedersachsen,746
118559230,Kafka,Der Proceß,1925,Niedersachsen,940
118559230,Kafka,Die Verwandlung,1915,Niedersachsen,938
118559230,Kafka,Ein Bericht für eine Akademie,1917,Niedersachsen,955
118559230,Kafka,Heimkehr,1936,Niedersachsen,747
118559230,Kafka,In der Strafkolonie,1919,Niedersachsen,956
118776592,Kaléko,Emigranten-Monolog,1945,Niedersachsen,1055
122343247,Kaminer,Coole Eltern leben länger,2014,Niedersachsen,1161
122343247,Kaminer,Liebesgrüße aus Deutschland,2011,Niedersachsen,1160
122343247,Kaminer,Russendisko,2000,Niedersachsen,749
118560395,Kaschnitz,Das dicke Kind,1952,Niedersachsen,671
118560395,Kaschnitz,Hiroshima,1951,Niedersachsen,1050
118560395,Kaschnitz,Popp und Mingel,1960,Niedersachsen,672
115812431,Kehlmann,Die Vermessung der Welt,2005,Niedersachsen,1155
115812431,Kehlmann,F,2013,Niedersachsen,503
115812431,Kehlmann,Ruhm,2009,Niedersachsen,844
11856109X,Keller,Kleider machen Leute,1874,Niedersachsen,673
11856109X,Keller,Romeo und Julia auf dem Dorfe,1855,Niedersachsen,751
118561359,Kempowski,Im Block,1969,Niedersachsen,1073
118722123,Keun,Das kunstseidene Mädchen,1932,Niedersachsen,945
118722123,Keun,"Gilgi, eine von uns",1931,Niedersachsen,946
118562312,Kipphardt,Bruder Eichmann,1982,Niedersachsen,830
118562312,Kipphardt,In der Sache J. Robert Oppenheimer,1964,Niedersachsen,894
118562487,Kirsch,Bei den weißen Stiefmütterchen (In: Landaufenthalt),1967,Niedersachsen,1000
118562487,Kirsch,Die Nacht streckt ihre Finger aus,1974,Niedersachsen,1019
118562487,Kirsch,Naturschutzgebiet,1982,Niedersachsen,1036
11895153X,Kishon,Satiren,,Niedersachsen,752
119071738,Klüger,Weiter leben. Eine Jugend,1992,Niedersachsen,754
118563386,Klopstock,Das Rosenband,1753,Niedersachsen,986
118564471,Koeppen,Jugend,1976,Niedersachsen,1123
118777734,Kolbe,Berlin,,Niedersachsen,1038
118564951,Kolmar,Die Kröte,1938,Niedersachsen,1057
118724762,Krüss,Timm Thaler oder Das verkaufte Lachen,1962,Niedersachsen,627
120013428,Kracht,1979,2001,Niedersachsen,1150
120013428,Kracht,Faserland,1995,Niedersachsen,1085
118566288,Kraus,Das technoromantische Abenteuer,,Niedersachsen,963
118566288,Kraus,Die letzten Tage der Menschheit,1918,Niedersachsen,964
12233275X,Kressmann Taylor,Adressat unbekannt,1938,Niedersachsen,792
119263793,Kristóf,Das große Heft,1986,Niedersachsen,755
118566962,Kroetz,Heimarbeit,1971,Niedersachsen,899
118566962,Kroetz,Maria Magdalena,1973,Niedersachsen,886
1026215927,Kuhlman,Der letzte unsichtbare Junge,2010,Niedersachsen,625
1013755855,Kuhn,Mit Jeans in die Steinzeit,1984,Niedersachsen,626
118568051,Kunert,Berlin beizeiten,1987,Niedersachsen,1037
118568051,Kunert,Mondnacht,1982,Niedersachsen,1021
118568124,Kunze,Die wunderbaren Jahre,1976,Niedersachsen,756
120450321,Kurbjuweit,Zweier ohne,2001,Niedersachsen,757
103127362X,Lüscher,Frühling der Barbaren,2013,Niedersachsen,1121
118569880,Lasker-Schüler,Die Verscheuchte,1934,Niedersachsen,1052
118569880,Lasker-Schüler,Ein alter Tibetteppich,1910,Niedersachsen,996
118571680,Lenz,Das Feuerschiff,1960,Niedersachsen,758
118571680,Lenz,Der Hofmeister,1774,Niedersachsen,900
118571680,Lenz,Deutschstunde,1968,Niedersachsen,1136
118571680,Lenz,Schweigeminute,2008,Niedersachsen,759
118571680,Lenz,So zärtlich war Suleyken,1955,Niedersachsen,675
118572121,Lessing,Emilia Galotti,1772,Niedersachsen,840
118572121,Lessing,Minna von Barnhelm,1767,Niedersachsen,832
118572121,Lessing,Nathan der Weise,1779,Niedersachsen,833
118572326,Levi,Ist das ein Mensch?,1947,Niedersachsen,760
120618869,Levoy,Der gelbe Vogel,1977,Niedersachsen,676
120618869,Levoy,Ein Schatten wie ein Leopard,1981,Niedersachsen,677
118832891,Lichtenstein,Punkt,1914,Niedersachsen,1028
118573217,Lindgren,Die Brüder Löwenherz,1973,Niedersachsen,628
118573217,Lindgren,Ronja Räubertochter,1982,Niedersachsen,629
118728814,Loerke,Blauer Abend in Berlin,1911,Niedersachsen,1031
11857390X,Loest,Es geht seinen Gang oder Mühen in unserer Ebene,1978,Niedersachsen,1104
119393271,Loher,Klaras Verhältnisse,2000,Niedersachsen,916
118574183,London,Der Seewolf,1904,Niedersachsen,630
118574183,London,Wolfsblut,1906,Niedersachsen,631
118583107,Mörike,Das verlassene Mägdlein,1838,Niedersachsen,994
119208466,Maar,Lippels Traum,1984,Niedersachsen,632
1041246439,Malecha,Die Probe,1954,Niedersachsen,678
118577166,Mann,Buddenbrooks,1901,Niedersachsen,763
118577131,Mann,Der Untertan,1914,Niedersachsen,959
118577166,Mann,Mario und der Zauberer,1930,Niedersachsen,762
118577131,Mann,Professor Unrat,1905,Niedersachsen,952
118577166,Mann,Tonio Kröger,1903,Niedersachsen,761
118842269,Maron,Das Missverständnis,1982,Niedersachsen,765
118842269,Maron,Flugasche,1981,Niedersachsen,764
118842269,Maron,Stille Zeile Sechs,1991,Niedersachsen,1102
118578251,Marti,Neapel sehen: Erzählungen,1996,Niedersachsen,767
118579819,Meckel,Andere Erde,1974,Niedersachsen,1020
118579819,Meckel,Suchbild. Über meinen Vater,1980,Niedersachsen,1075
118580604,Melville,Moby Dick,1851,Niedersachsen,679
118581775,Meyer,Auf dem Canal grande,1882,Niedersachsen,971
118581775,Meyer,Das Amulett,1873,Niedersachsen,768
118581775,Meyer,Der römische Brunnen,1882,Niedersachsen,1041
118581775,Meyer,Zwei Segel,1882,Niedersachsen,995
11858331X,Molière,Der eingebildete Kranke,1673,Niedersachsen,812
11858331X,Molière,Der Geizige,1668,Niedersachsen,811
118584162,Moritz,Anton Reiser,1785,Niedersachsen,870
118920766,Mulisch,Das Attentat,1982,Niedersachsen,769
118158821,Murail,Simpel,2004,Niedersachsen,770
118585916,Musil,Die Verwirrungen des Zöglings Törleß,1906,Niedersachsen,937
118053418,Mwangi,Kariuki und sein weißer Freund,1991,Niedersachsen,633
118811738,Nöstlinger,Das Austauschkind,1982,Niedersachsen,680
118811738,Nöstlinger,Konrad oder das Kind aus der Konservenbüchse,1975,Niedersachsen,637
118811738,Nöstlinger,Wir pfeifen auf den Gurkenkönig,1972,Niedersachsen,636
137410670,Ness,Sieben Minuten nach Mitternacht,2011,Niedersachsen,634
118587080,Nestroy,Freiheit in Krähwinkel,1848,Niedersachsen,910
130691089,Neudecker,Sommernovelle,2015,Niedersachsen,1138
130014516,Nicholls,Wie man unsterblich wird – Jede Minute zählt,2008,Niedersachsen,635
118587943,Nietzsche,Vereinsamt,1887,Niedersachsen,972
118588893,Novalis,Die Christenheit oder Europa,1826,Niedersachsen,861
118589334,O'Dell,Insel der blauen Delphine,1962,Niedersachsen,638
118590111,Opitz,Ach Liebste / laß vns eilen (In: Acht Büchern Deutscher Poematum),1625,Niedersachsen,985
119175797,Ortheil,Faustinas Küsse,1998,Niedersachsen,1148
119104687,Pamuk,Rot ist mein Name,2001,Niedersachsen,772
118740083,Perutz,Der schwedische Reiter,1936,Niedersachsen,773
118595024,Plenzdorf,Kein runter kein fern,1984,Niedersachsen,1071
11859527X,Poe,Der Untergang des Hauses Usher,1901,Niedersachsen,681
11859527X,Poe,Die Morde in der Rue Morgue [auch: Der Doppelmord in der Rue Morgue],1841,Niedersachsen,682
119522667,Pohl,Meine Freundin Mia,2012,Niedersachsen,639
118596438,Preußler,Krabat,1971,Niedersachsen,640
118597442,Raabe,Die Chronik der Sperlingsgasse,1856,Niedersachsen,941
118597442,Raabe,Die schwarze Galeere,1861,Niedersachsen,774
115832874,Rabinovici,Suche nach M.,1997,Niedersachsen,1094
118956299,Ransmayr,Die letzte Welt,1988,Niedersachsen,1149
124928048,Regener,Herr Lehmann,2001,Niedersachsen,843
124928048,Regener,Neue Vahr Süd,2004,Niedersachsen,1113
118744070,Reimann,Alles schmeckt nach Abschied,1998,Niedersachsen,775
118599631,Remarque,Im Westen nichts Neues,1928,Niedersachsen,776
120465272,Reza,Kunst,1996,Niedersachsen,914
122400259,Richter,Hechtsommer,2004,Niedersachsen,683
118601024,Rilke,Die Aufzeichnungen des Malte Laurids Brigge,1910,Niedersachsen,954
118603140,Roth,Der blinde Spiegel,1925,Niedersachsen,951
118603140,Roth,Die Kapuzinergruft,1938,Niedersachsen,962
118603140,Roth,Hiob,1930,Niedersachsen,960
118603140,Roth,Radetzkymarsch,1848,Niedersachsen,961
120596679,Rothmann,Im Frühling sterben,2015,Niedersachsen,1079
120596679,Rothmann,Stier,1991,Niedersachsen,1084
124846491,Rusch,Meine freie deutsche Jugend,2003,Niedersachsen,777
118885006,Süskind,Das Parfum,1985,Niedersachsen,793
123090156,Sachar,Löcher. Die Geheimnisse von Green Lake,2000,Niedersachsen,684
118604627,Sachs,Chor der Geretteten,1946,Niedersachsen,1061
119223104,Schädlich,Der Sprachabschneider,1980,Niedersachsen,641
115612211,Schami,Die Sehnsucht fährt schwarz,1988,Niedersachsen,778
115612211,Schami,Erzähler der Nacht,1989,Niedersachsen,686
115612211,Schami,Sieben Doppelgänger,1999,Niedersachsen,1145
118607626,Schiller,Briefe über die ästhetische Erziehung des Menschengeschlechts,1795,Niedersachsen,854
118607626,Schiller,Der Tanz,1796,Niedersachsen,853
118607626,Schiller,Der Verbrecher aus verlorener Ehre,1786,Niedersachsen,782
118607626,Schiller,Die Götter Griechenlands,1788,Niedersachsen,858
118607626,Schiller,Die Jungfrau von Orleans,1801,Niedersachsen,837
118607626,Schiller,Die Räuber,1781,Niedersachsen,834
118607626,Schiller,Die Worte des Glaubens,1798,Niedersachsen,983
118607626,Schiller,Don Carlos,1787,Niedersachsen,888
118607626,Schiller,Kabale und Liebe,1784,Niedersachsen,835
118607626,Schiller,Maria Stuart,1800,Niedersachsen,836
