,GND,searchphrase,BDSL_hits_2000_all
9593,118624504,Ernst Tugendhat,0.0
9594,118625403,Miguel de Unamuno,13.0
9595,118625969,Maximus Valerius,0.0
9596,118626213,Giorgio Vasari,6.0
9597,118626523,Giuseppe Verdi,71.0
9598,118626590,Jan Vermeer van Delft,1.0
9599,118626787,Boris Vian,0.0
9600,118632175,Alfred North Whitehead,5.0
9601,118633015,von Ockham Wilhelm,3.0
9602,118633805,Gerrard Winstanley,0.0
9603,118634712,Hugo Wolf,88.0
9604,118635794,Xenophanes,0.0
9605,118635808,Xenophon,4.0
9606,118637584,Anna Achmatova,2.0
9607,118637630,Sergej Timofeevič Aksakov,0.0
9608,118637991,Anne Brontë,0.0
9609,11863805X,John Buchan,0.0
9610,118638068,Antonio Buero Vallejo,1.0
9611,118638084,Ivan Alekseevič Bunin,4.0
9612,118638157,Pëtr Ilʹič Čajkovskij,8.0
9613,11863819X,Tommaso Campanella,8.0
9614,118638475,Benjamin Constant,7.0
9615,118638580,Marina Cvetaeva,21.0
9616,118638947,Sergej Aleksandrovič Esenin,3.0
9617,118639145,Mohandas Karamchand Gandhi,0.0
9618,118640402,Vladimir Ilʹič Lenin,7.0
9619,118640453,Leonid Leonov,0.0
9620,118640488,Nikolaj Semënovič Leskov,8.0
9621,118640852,Osip Mandelʹštam,33.0
9622,118641255,Modest Petrovič Musorgskij,0.0
9623,118641824,W. V. Quine,4.0
9624,118642472,Dmitrij Dmitrievič Šostakovič,2.0
9625,118642847,Ling Ding,1.0
9626,118642871,Alexis de Tocqueville,7.0
9627,118643290,Nathanael West,2.0
9628,118643460,Marguerite Yourcenar,12.0
9629,118644459,Alciphron,0.0
9630,118646109,Isaac Asimov,2.0
9631,118646192,Daniel-François-Esprit Auber,1.0
9632,118648624,Jorge Amado,8.0
9633,11865053X,Daldianus Artemidorus,0.0
9634,118651390,Isaak Ėmmanuilovič Babelʹ,4.0
9635,118655191,Vincenzo Bellini,1.0
9636,118657283,Djuna Barnes,13.0
9637,11865733X,James M. Barrie,5.0
9638,118657461,Giambattista Basile,15.0
9639,118660284,Ignaz Brüll,0.0
9640,118668250,Karel Čapek,8.0
9641,118668994,Gilbert Cesbron,0.0
9642,118670875,Stig Dagerman,3.0
9643,118671006,Pierre Daninos,0.0
9644,118674013,de Oudere  Pieter Bruegel,11.0
9645,118674986,Frances Hodgson Burnett,2.0
9646,118681893,Cyprian Ekwensi,0.0
9647,118686097,Abū-Naṣr Muḥammad Ibn-Muḥammad al- Fārābī,1.0
9648,118686925,Afanasij Afanasʹevič Fet,1.0
9649,118689088,Carlo Emilio Gadda,9.0
9650,118691724,Ian Fleming,1.0
9651,118691929,Friedrich von Flotow,0.0
9652,118692380,Wilhelm Fraenger,16.0
9653,118692445,Anatole France,4.0
9654,118692526,Meister Francke,0.0
9655,118693441,Max J. Friedländer,0.0
9656,118696025,Hermann Goetz,3.0
9657,118696874,Baltasar Gracián y Morales,20.0
9658,118699415,Lars Gustafsson,10.0
9659,118703420,Carlos Fuentes,2.0
9660,118707264,Jean-Antoine Houdon,0.0
9661,118710958,Christopher Isherwood,5.0
9662,118712799,Eyvind Johnson,0.0
9663,118715372,Adam Kraft,0.0
9664,118717251,Giuseppe Giacosa,0.0
9665,118717545,Jean Giono,1.0
9666,118718169,Nadine Gordimer,5.0
9667,118718312,Charles Gounod,6.0
9668,118720554,Bret Harte,2.0
9669,118722689,Manfred Frank,42.0
9670,118724886,Ivan Andreevič Krylov,0.0
9671,11872987X,Lysias,0.0
9672,118731351,Gottfried Martin,106.0
9673,11873184X,Wolfgang Mattheuer,1.0
9674,118732099,François Mauriac,2.0
9675,118734024,Robert Minder,22.0
9676,118734121,Marcus Minucius Felix,0.0
9677,118734199,Gabriela Mistral,2.0
9678,118735594,Charles Nodier,6.0
9679,118737643,Joseph Müller-Blattau,0.0
9680,118740113,Fernando Pessoa,25.0
9681,118741438,Argivus Polyclitus,0.0
9682,118746014,Vasilij Ivanovič Belov,0.0
9683,118746863,Erich Hubala,0.0
9684,118747738,John Osborne,31.0
9685,118748823,Michail Šolochov,0.0
9686,118750542,Karel Sabina,1.0
9687,118751018,Michail Evgrafovič Saltykov-Ščedrin,0.0
9688,118753398,Frank Stella,9.0
9689,118756273,Walter Tausk,0.0
9690,118756788,Mikēs Theodōrakēs,0.0
9691,118757776,Vasilij Makarovič Šukšin,0.0
9692,118757806,Severus Sulpicius,1.0
9693,118757873,Franz von Suppé,0.0
9694,118758012,Italo Svevo,31.0
9695,118760548,George Segal,0.0
9696,118763105,Herbert Tucholski,0.0
9697,118763229,Frederick Jackson Turner,0.0
9698,118764543,Rhetor  Lucius Annaeus Seneca,0.0
9699,118764632,Giōrgos Sepherēs,0.0
9700,118766090,Max Wehrli,6.0
9701,118767534,Richard Wetz,3.0
9702,118767585,Edith Wharton,8.0
9703,118767607,Patrick White,3.0
9704,118767925,Paterculus Velleius,0.0
9705,118769677,Konrad Witz,0.0
9706,118770306,Kurt Vonnegut,9.0
9707,118770780,Rudolf Wagner-Régeny,1.0
9708,118773194,Michail Michajlovič Zoščenko,2.0
9709,118774956,Erich M. von Hornbostel,1.0
9710,118775367,Francis Hutcheson,4.0
9711,118776142,Per C. Jersild,0.0
9712,118776215,Evgenij Evtušenko,0.0
9713,118776940,Yasunari Kawabata,2.0
9714,11877879X,Valéry Larbaud,4.0
9715,118779125,Maurice Leblanc,0.0
9716,118779435,Hans Lenk,2.0
9717,118779559,Ruggiero Leoncavallo,1.0
9718,118779907,Jonas Lie,3.0
9719,118781340,Xavier de Maistre,1.0
9720,118781502,Dmitrij N. Mamin-Sibirjak,0.0
9721,11878210X,Heinrich Marschner,3.0
9722,118782428,Pietro Mascagni,1.0
9723,118782592,Ana María Matute,0.0
9724,118784072,A. A. Milne,11.0
9725,118784382,Patrick Modiano,6.0
9726,118785605,Zofia Nałkowska,1.0
9727,118786857,Liam O'Flaherty,0.0
9728,118787306,Aleksandr N. Ostrovskij,0.0
9729,11878854X,Władysław Stanisław Reymont,10.0
9730,118790854,Georges Rodenbach,6.0
9731,118792512,Andrej Platonovič Platonov,4.0
9732,11879292X,Cole Porter,0.0
9733,118793411,Victor S. Pritchett,0.0
9734,118793527,Bolesław Prus,1.0
9735,118793845,Gilbert Ryle,0.0
9736,118794566,Victorien Sardou,1.0
9737,118794779,Dorothy L. Sayers,0.0
9738,118795392,Sholem Aleykhem,5.0
9739,118796852,Peter Shaffer,0.0
9740,118796976,Richard Brinsley Sheridan,0.0
9741,118797220,Ignazio Silone,5.0
9742,118797867,Hjalmar Söderberg,2.0
9743,118797875,Edith Södergran,1.0
9744,118798197,Muriel Spark,1.0
9745,118800345,Hartmut von Hentig,8.0
9746,118801627,Vladimir Tendrjakov,0.0
9747,118802976,Alan Turing,2.0
9748,118803840,Vladislav Vančura,0.0
9749,118807706,Stanisław Ignacy Witkiewicz,3.0
9750,118808095,Ephesius Xenophon,0.0
9751,118811681,Navarre Scott Momaday,0.0
9752,118812114,Béla Szász,0.0
9753,118813250,Stephen King,2.0
9754,118813455,Saul A. Kripke,2.0
9755,118813943,Epistolographus Aristeas,0.0
9756,118816101,Toivo R. Pekkanen,0.0
9757,118818414,Manfred Wundram,0.0
9758,118818694,Anatolij Vasilʹevič Lunačarskij,4.0
9759,118823124,Robert Spaemann,0.0
9760,118823779,Hilary Putnam,1.0
9761,118825038,Glenn Gould,6.0
9762,118827480,Donald Davidson,2.0
9763,118827707,Werner Bahner,0.0
9764,118832344,Ulrich Beck,7.0
9765,118837745,Wilhelm Hennis,0.0
9766,118838466,E. L. Doctorow,5.0
9767,118840932,Fay Weldon,0.0
9768,118841386,Wu Sun,347.0
9769,118843001,Wolfgang Kasack,1.0
9770,11884816X,Panormita Antonius,1.0
9771,118850849,Osip Aronovič Pjatnickij,0.0
9772,118858122,Muḥammad Ibn-Ismāʿīl al- Buḫārī,0.0
9773,118860186,Victor Lange,0.0
9774,11886128X,Bruce Chatwin,6.0
9775,118862111,Emmanuel Bove,1.0
9776,118863754,Imogen Holst,0.0
9777,118866850,Peter Singer,0.0
9778,118891413,John Berger,2.0
9779,118893777,Herbert Lehnert,43.0
9780,118897535,Charlotte Perkins Gilman,1.0
9781,118900609,Hans-Jürgen Peters,3.0
9782,118903357,Etiemble,0.0
9783,118904124,Helene Herrmann,3.0
9784,1189098814,Bernd Völkl,2.0
9785,118912054,Günter Ropohl,0.0
9786,118919652,Henri Meilhac,1.0
9787,118925067,Jarosław Iwaszkiewicz,5.0
9788,118933140,Wolfgang Meid,0.0
9789,118937448,John Cheever,0.0
9790,118939882,Jürgen Roloff,0.0
9791,11894228X,Moses I. Finley,0.0
9792,118944339,Tadeusz Nowak,1.0
9793,118945645,Catherine Belsey,1.0
9794,118949489,Howard Clark Kee,0.0
9795,118952145,Aneirin,0.0
9796,118953206,Masuji Ibuse,0.0
9797,118961810,Grace Paley,0.0
9798,11896254X,ʿAlī Ibn-Aḥmad Ibn-Ḥazm,0.0
9799,118967606,Margery Allingham,0.0
9800,118970623,Richard Rorty,11.0
9801,118976761,Vātsyāyana,0.0
9802,118978667,Vasilʹ Uladzimiravič Bykaŭ,0.0
9803,118980017,Susan Hill,6.0
9804,11898019X,Mercè Rodoreda,1.0
9805,118981102,Driss Chraibi,1.0
9806,118987690,Thomas Nagel,7.0
9807,118992945,Paul Zumthor,0.0
9808,118995138,Adolf Grünbaum,0.0
9809,118997637,Hervé Guibert,5.0
9810,119010054,Mokher Sefarim Mendele,6.0
9811,119022389,Lara Cardella,0.0
9812,119023663X,Francette Orsoni,0.0
9813,119024667,Apicius,0.0
9814,119024756,Margaret Laurence,0.0
9815,119029375,John Le Carré,1.0
9816,119031086,William L. Shirer,0.0
9817,119044099,Timur Ischakovič Pulatov,0.0
9818,119044676,Kurt Flasch,46.0
9819,119049163,Panaït Istrati,2.0
9820,119052482,Tahar Ben Jelloun,3.0
9821,119079089,Anatolij Borisovič Mariengof,0.0
9822,11909892X,Richard von Volkmann-Leander,4.0
9823,11910444X,Thomas Nipperdey,1.0
9824,119110369,Francesco Maria Piave,0.0
9825,119110962,Peter Anselm Riedl,0.0
9826,119129698,Augusto Monterroso,0.0
9827,119130750,Robert Alan Segal,1.0
9828,119133350,Anatolij Kim,0.0
9829,119134055,Konstantin Vaginov,0.0
9830,119142805,Peter Supf,1.0
9831,119145154,Norbert Hoerster,0.0
9832,119155052,Otfried Höffe,5.0
9833,119160285,Claudius Aelianus,0.0
9834,119163195,Józef Hen,0.0
9835,11916910X,Annemarie Schimmel,5.0
9836,119169681,Bhīṣma Sāhanī,0.0
9837,119183064,Rosamunde Pilcher,0.0
9838,119195364,Carl J. L. Almqvist,0.0
9839,119196182,Eugen Egner,8.0
9840,119198363,Leonid I. Dobyčin,0.0
9841,119199939,Eckhard Thiele,1.0
9842,119200384,Dannie Abse,0.0
9843,119203154,Joy Kogawa,0.0
9844,119203677,Nuruddin Farah,2.0
9845,119207109,Roland Tenschert,0.0
9846,119207648,Dieter Henrich,25.0
9847,119208946,Carl Millöcker,0.0
9848,11921296X,Premacanda,0.0
9849,119213877,Richard Swinburne,1.0
9850,119219719,Charles Taylor,6.0
9851,119257408,Max Bernstein,6.0
9852,119263882,Pierre Jakez Hélias,0.0
9853,119264625,Gerhard Kubik,0.0
9854,119266660,Jordan Radičkov,0.0
9855,119267411,Bharati Mukherjee,1.0
9856,11927311X,Bernard Williams,1.0
9857,119273845,Harriet Hardy Taylor Mill,0.0
9858,119273918,Jurij P. Kazakov,0.0
9859,119275252,Fritz Löffler,1.0
9860,119279207,Stephen Sondheim,1.0
9861,119279703,Sony Labou Tansi,1.0
9862,119280027,Oleg Zinger,0.0
9863,119284960,Lorraine Hansberry,0.0
9864,119288761,Friedrich Kambartel,0.0
9865,119290367,Amartya Sen,0.0
9866,11929348X,Giuseppe Adami,0.0
9867,11930435X,Ernest Callenbach,1.0
9868,119306255,Hanif Kureishi,2.0
9869,119309912,Felice Romani,0.0
9870,119309998,Jules Barbier,0.0
9871,119310074,Giovanni Targioni-Tozzetti,0.0
9872,119310082,Antonio Ghislanzoni,0.0
9873,119311216,Wolfgang Stegmüller,0.0
9874,119320576,Dick Francis,0.0
9875,119320606,Nella Larsen,1.0
9876,119320894,Almudena Grandes,0.0
9877,119330393,E. P. Sanders,38.0
9878,119349914,Bhavabhūti,0.0
9879,119363046,Herbert Schnädelbach,2.0
9880,119367653,Hanna Gorodecka,0.0
9881,119368242,Georg Kauffmann,7.0
9882,119381478,Dmitrij Aleksandrovič Prigov,1.0
9883,119388200,Jurij Michajlovič Lotman,15.0
9884,119405121,Norbert Angermann,1.0
9885,119409399,Fritz Mierau,6.0
9886,119422166,Heinrich Simon,23.0
9887,119425432,Jan Philipp Reemtsma,129.0
9888,119444690,Gianni Vattimo,6.0
9889,119449986,Friedrich Maier,0.0
9890,119450461,Wesley C. Salmon,0.0
9891,119450534,Johannes Langner,0.0
9892,119455331,Hans-Jürgen Goertz,12.0
9893,119469456,Ladislav Fuks,0.0
9894,119481006,Jeanne-Marie Leprince de Beaumont,2.0
9895,119489201,Johannes Irmscher,0.0
9896,119501821,Temistocle Solera,2.0
9897,119504693,Marchesa Colombi,0.0
9898,119508680,Manfred Buhr,0.0
9899,119514125,Adelheid Wette,2.0
9900,119527197,Karin Boye,0.0
9901,119529157,Anthony Berkeley,0.0
9902,119533219,Luigi Illica,0.0
9903,119543370,Blaga Dimitrova,0.0
9904,119545438,Hector Jonathan Crémieux,0.0
9905,119545780,F. Zell,467.0
9906,119546213,Martha Craven Nussbaum,8.0
9907,119554240,Lutz Geldsetzer,0.0
9908,119559234,Winston Groom,0.0
9909,120014386,Rudolf Simek,25.0
9910,1200162811,Walter Schafarschik,1.0
9911,120018233,Margaret Mazzantini,0.0
9912,120023318,Marlene Faro,3.0
9913,120032929,Dirk Baecker,4.0
9914,120035537,Volker Ebersbach,11.0
9915,120065916,Christiane Nüsslein-Volhard,0.0
9916,120082314,Sascha Feuchert,26.0
9917,120089785,Detlef Lehnert,0.0
9918,120093642,Otto F. Best,12.0
9919,120110822,Werner Felix,10.0
9920,120123983,Cord Beintmann,0.0
9921,120124181,Michael Neumann-Adrian,0.0
9922,120125633,Franz-Josef Payrhuber,34.0
9923,12019421X,Jürgen Roth,18.0
9924,120194228,Michael Rudolf,13.0
9925,120195364,Stefan Breuer,29.0
9926,120221543,Hans-Heinrich Voigt,0.0
9927,120236826,Rudolf Haller,3.0
9928,12024442X,Walter Schweidler,2.0
9929,120253453,Klaus Schroeder,12.0
9930,120256959,Lars Olof Larsson,0.0
9931,120283743,Christoph K. Neumann,10.0
9932,120313502,Friedrich Wilhelm Korff,2.0
9933,120329751,Handing Hong,0.0
9934,120376237,Claudia Rosenkranz,0.0
9935,12037630X,Gabriele Keiser,1.0
9936,120377039,Jan Beinßen,0.0
9937,12037708X,Paul Lukas,4.0
9938,120395363,Ulf Dirlmeier,0.0
9939,120404389,P. D. James,1060.0
9940,1204225184,Fritz Fajen,0.0
9941,120431548,Franz Josef Wetz,5.0
9942,120482096,Theo R. Payk,0.0
9943,120484129,Partha Dasgupta,0.0
9944,120485605,Aron Ronald Bodenheimer,0.0
9945,120495198,Ferdinand Fellmann,2.0
9946,12050765X,Karlheinz Niclauß,0.0
9947,120523426,Gerhard Gamm,4.0
9948,120534819,Ekkehard Martens,0.0
9949,120535130,Kurt Steinmann,2.0
9950,120589761,Peter Wicke,1.0
9951,120612216,Thomas Maissen,6.0
9952,120619156,Stefan Gosepath,0.0
9953,120631652,Wolfgang Kießling,0.0
9954,120635135,Hans-Ulrich Thamer,0.0
9955,120639750,Karl-Heinz Göttert,34.0
9956,120640031,Peter Kalchthaler,0.0
9957,120644398,Werner Hofmann,7.0
9958,120655939X,Heinz Mickisch,0.0
9959,120659689,Krzysztof Meyer,0.0
9960,120677857,Klaus Gallas,0.0
9961,120678853,Axel Klein,0.0
9962,120688824,Ulf Brunnbauer,0.0
9963,120739097,Vera Zingsem,1.0
9964,120753936,Claus-Steffen Mahnkopf,0.0
9965,120777878,Annette Menting,0.0
9966,120779374,Yosef Dan,1.0
9967,120830914,Andreas Gestrich,2.0
9968,120834456,Karlheinz Schulz,0.0
9969,120859335,Eric Frank Russell,0.0
9970,120879166,Dietmar Bittrich,1.0
9971,120897830,Gerd Holzheimer,49.0
9972,120909987,Clara Dupont-Monod,0.0
9973,120919346,Dawid Sierakowiak,0.0
9974,120945738,Arno Meyer zu Küingdorf,0.0
9975,120950561,Christoph Kleßmann,1.0
9976,120959860,Wilhelm Große,63.0
9977,120970139,Wolfgang Lenzen,0.0
9978,120983524,Klaus Herbers,19.0
9979,120990105,Wolfgang Röd,0.0
9980,120990393,Norbert Schneider,6.0
9981,121049124,Lutz von Padberg,1.0
9982,121091384,Heinrich Laag,2.0
9983,121113892,Volker Kaukoreit,32.0
9984,121124924,Henrik Lilius,0.0
9985,121125459,Marie Simon,4.0
9986,1211416224,Adriano Mannino,0.0
9987,121145107,Elinor Ostrom,0.0
9988,121168212,Hans Poser,3.0
9989,121195759,Dietrich Kerlen,1.0
9990,121208354,Ian Hacking,0.0
9991,121212831,Axel Kuhn,10.0
9992,121215059,Michael Heinemann,17.0
9993,121233154,Robert Heymann,0.0
9994,121238601,Wolfgang Marggraf,1.0
9995,121240185,Dan Diner,10.0
9996,121268411,Friederike C. Raderer,0.0
9997,121279758,Ernst Rebel,3.0
9998,121303950,Stefan Schallenberger,1.0
9999,121309010,Hermann Deuser,2.0
10000,121371328,Daniil Granin,1.0
10001,121380262,Richard Raatzsch,2.0
10002,121408795,Peter Claus Hartmann,1.0
10003,121417379,Christoph Höcker,0.0
10004,121426556,Konrad Ott,14.0
10005,121433889,Klaus Berger,2.0
10006,121439178,Albin Kac,0.0
10007,12145682X,Wolfgang Spreckelsen,0.0
10008,121471438,Helmut Fußbroich,0.0
10009,12149926X,Jacques Salomé,1.0
10010,121506797,Christian Sova,0.0
10011,1215110197,Cécile Pardi,0.0
10012,121520951,Antonius Moonen,0.0
10013,121529193,Hiltrud Kier,0.0
10014,12153118X,Steven Beller,11.0
10015,121540936,Sabine Burbaum,0.0
10016,121555186,Klaus Konrad,5.0
10017,121579638,Heiner Stachelhaus,0.0
10018,121595005,John C. Polkinghorne,0.0
10019,12159582X,Reinhard Mehring,141.0
10020,121600742,Lars Andersson,1.0
10021,1216055939,Heinz-Otto Hohmann,0.0
10022,121629139,Wolfgang Trapp,0.0
10023,121635783,Christian Rochow,0.0
10024,121635937,Claudia Wisniewski,0.0
10025,121638243,Robert Kurz,15.0
10026,121639436,Michael Felten,0.0
10027,121649652,Georg Diez,3.0
10028,121662438,Oliver Jahraus,116.0
10029,121685101,Gisela Finke,0.0
10030,121689441,Geert Keil,0.0
10031,121689867,Peter Goldammer,29.0
10032,121706435,Karin Priester,3.0
10033,121716228,Lotte Kinshofer,0.0
10034,121750736,Gerhard Schildt,0.0
10035,121774775,Rudolf Lill,0.0
10036,121868214,Dāwid Ben-Dôr,0.0
10037,121869725,Christoph Fehige,0.0
10038,121873331,Tsunetomo Yamamoto,0.0
10039,121893200,Friedhelm Hoffmann,1.0
10040,121916936,Malte Korff,0.0
10041,121924491,Mark Terkessidis,0.0
10042,121926826,Jean Webster,0.0
10043,1219870781,Adrian Seib,0.0
10044,122008804,Mario Leis,9.0
10045,122039718,Care Santos,0.0
10046,12220932X,Marie Desplechin,0.0
10047,122237943,Friso Wielenga,0.0
10048,122240715,Peter Niehenke,0.0
10049,122240944,Franz J. Bauer,19.0
10050,122242416,Lars Hofmann,1.0
10051,122243927,Stefan Jordan,23.0
10052,122261739,Martin Neubauer,8.0
10053,12234202X,Peter Kemper,2.0
10054,1223467694,Laurent Petitmangin,0.0
10055,122349857,Alexander Bogner,0.0
10056,122383141,Silvio Vietta,64.0
10057,122403916,Brigitte Sändig,3.0
10058,122410890,Winfried Seibert,0.0
10059,122430050,Hans Schmoldt,0.0
10060,122483790,Philipp Gassert,0.0
10061,1224899598,Ele Fountain,0.0
10062,122509447,Hans-Georg Schede,7.0
10063,122517571,Michael Mader,0.0
10064,122554469,Silvia-Iris Beutel,0.0
10065,122555864,Norbert Schneider,6.0
10066,122577337,Michael Wala,0.0
10067,122615638,Norbert Otto Eke,183.0
10068,122659368,Barbara Borngässer,0.0
10069,122673360,Stephan Cartier,0.0
10070,122674502,Regine Mathias,0.0
10071,122705912,Christian Grawe,50.0
10072,122707192,Ted Honderich,0.0
10073,122721470,Gerhard Brunn,2.0
10074,122831446,Ralf Weskamp,0.0
10075,122882911,Christoph Wetzel,1.0
10076,12289653X,Gerald Fricke,0.0
10077,122902114,Karl Pörnbacher,2.0
10078,122925459,Lothar Lang,4.0
10079,122945956,Hartwig Schultz,39.0
10080,122956400,Harry G. Frankfurt,1.0
10081,122969219,John Arnold,7.0
10082,123025257,Nicola Kaminski,131.0
10083,123050421,Kaspar H. Spinner,67.0
10084,12309206X,Achim Schröder,1.0
10085,123138647,Axel Honneth,16.0
10086,123176271,Fiktive Gestalt  Jean-Baptiste Botul,0.0
10087,123193141,Georg Patzer,59.0
10088,123196876,Karl Heller,1.0
10089,123208661,Michael Morpurgo,1.0
10090,123231892,Sabine Bock,3.0
10091,123232988,Michael F. Feldkamp,0.0
10092,123234875,Wolfgang Altgeld,1.0
10093,123246512,Annette Vowinckel,2.0
10094,123266351,Manfred Naumann,11.0
10095,123286352,Arthur Laurents,0.0
10096,12334199X,Gabriele Uerscheln,1.0
10097,123342007,Michaela Kalusok,0.0
10098,123351804,Gudrun Schury,16.0
10099,123399017,Olaf Blaschke,3.0
10100,123399173,Judith Jarvis Thomson,0.0
10101,123447100,Roger Behrens,10.0
10102,123478790,Franz Rueb,2.0
10103,123488354,Stefan Themerson,0.0
10104,123540739,Michael Groblewski,0.0
10105,123602211,Annette Kieser,0.0
10106,123605210,Esteban González,0.0
10107,123630908,Uwe von Seltmann,2.0
10108,123632943,Andreas Mudrak,7.0
10109,123715717,Jürgen Uhde,0.0
10110,123739187,Reinold Schmücker,3.0
10111,123741300,Ralf Dombrowski,0.0
10112,123774381,Michael Maurer,63.0
10113,123782716,Timothy Gowers,0.0
10114,123817692,Stephen Anthony Smith,0.0
10115,123819598,Mohsin Hamid,0.0
10116,1238316980,Jean-Philippe Daguerre,0.0
10117,123846803,Jennifer Johnston,0.0
10118,123851661,Sabine Doering,111.0
10119,123860431,Thomas Bein,108.0
10120,1238830315,Brigitte Hamel Rodriguez,0.0
10121,123885973,Susan Kuklin,0.0
10122,123886627,William Bynum,0.0
10123,123893259,Susanne Gröble,0.0
10124,123900859,Dina Emundts,4.0
10125,123941911,Isnard Wilhelm Frank,0.0
10126,12396167X,Volker Steenblock,0.0
10127,123978696,Peter Brown,12.0
10128,124026036,Wieland Elfferding,0.0
10129,124058124,Márton Kalász,4.0
10130,124060080,Bali Rai,1.0
10131,124072411X,Béatrice Gra-Steiner,0.0
10132,124099416,Kai Vogelsang,0.0
10133,124136753,John Perry,0.0
10134,124137512,Günther Patzig,1.0
10135,124173748,Hans-Peter Hempel,0.0
10136,124182348,Michael Zichy,1.0
10137,124186610,Lucía Baquedano,0.0
10138,124260969,Katajun Amirpur,0.0
10139,124264190,Norbert Wolf,226.0
10140,124272460,Peter Beicken,31.0
10141,124300812,Felix Thürlemann,0.0
10142,124324584,Viktor Lukas,0.0
10143,124371353,Friedrich Dieckmann,85.0
10144,124372244,Adolf Max Vogt,0.0
10145,12439826X,Volker Gerhardt,38.0
10146,124421962,Herbert Geisen,0.0
10147,124421970,Dieter Hamblock,0.0
10148,12443889X,Michaela Banzhaf,0.0
10149,124454380,Reiner Poppe,8.0
10150,124461700,Thomas Ramge,0.0
10151,124521304,Werner Becker,2.0
10152,124524168,Michaela Karl,4.0
10153,124531164,Michael Wood,37.0
10154,124564054,Ṣabrī Mūsā,0.0
10155,124581307,Michael Koschorreck,0.0
10156,124581315,Frank Suppanz,3.0
10157,124592074,Doris Pilkington,0.0
10158,124593130X,Michael Mommert,1.0
10159,124600204,Walter Pfannkuche,0.0
10160,124632319,Norman Solomon,0.0
10161,124658954,John L. Esposito,0.0
10162,124678025,Konrad Jarausch,6.0
10163,124682138,Barbara Aland,0.0
10164,124688772X,Silas House,0.0
10165,124716385,Walburga Freund-Spork,3.0
10166,1247204944,Birgit Xylander,0.0
10167,124731856,Manfred Alexander,4.0
10168,124743463,Christian Mehr,9.0
10169,124800424,Johannes Arndt,3.0
10170,124849121,Peter Stephan,43.0
10171,124884172,Freda McManus,0.0
10172,124884504,Tilo Wesche,2.0
10173,124935095,Stephan Lessenich,0.0
10174,12494194X,Alfred Brauchle,0.0
10175,1249451159,Renate Mai,3.0
10176,124988962,Olaf L. Müller,66.0
10177,124997279,Johannes Rohbeck,3.0
10178,1254569189,Paola Mendoza,0.0
10179,1254569200,Abby Sher,0.0
